subject-id,DSC,ASD,HD95,NSD
s0624_hip_msk,0.86,0.78,2.83,0.51
s0139_hip_msk,0.80,1.07,3.74,0.34
s0232_hip_msk,0.74,1.60,4.47,0.33
s0040_hip_msk,0.84,0.90,3.00,0.44
s0473_hip_msk,0.78,1.16,4.12,0.34
s0607_hip_msk,0.83,0.95,4.12,0.38
s1120_hip_msk,0.64,2.01,5.83,0.22
s0763_hip_msk,0.78,1.21,3.74,0.31
s1349_hip_msk,0.74,1.57,4.90,0.28
s0182_hip_msk,0.81,1.04,3.61,0.43
s1069_hip_msk,0.85,0.82,3.61,0.45
s0370_hip_msk,0.83,1.03,3.16,0.37
s0668_hip_msk,0.77,1.12,4.12,0.37
s0468_hip_msk,0.78,1.22,4.47,0.34
s0250_hip_msk,0.80,1.09,4.69,0.35
s0726_hip_msk,0.75,1.33,4.47,0.29
s1347_hip_msk,0.82,1.07,3.61,0.40
s1044_hip_msk,0.85,0.89,3.74,0.45
s1016_hip_msk,0.73,1.42,4.24,0.23
s0592_hip_msk,0.78,1.33,4.00,0.38
s0091_hip_msk,0.83,1.01,3.61,0.42
s1336_hip_msk,0.83,0.90,3.00,0.45
s0505_hip_msk,0.84,0.87,4.12,0.45
s0483_hip_msk,0.71,1.48,5.39,0.24
s0314_hip_msk,0.75,1.18,5.10,0.29
s0940_hip_msk,0.83,0.96,3.32,0.38
s0928_hip_msk,0.71,1.52,5.39,0.26
s0049_hip_msk,0.77,1.24,4.24,0.34
s0636_hip_msk,0.71,1.45,4.00,0.26
s0728_hip_msk,0.76,1.22,4.00,0.33
s1348_hip_msk,0.82,1.03,3.61,0.37
s0600_hip_msk,0.82,1.10,3.61,0.38
s0163_hip_msk,0.75,1.24,5.74,0.29
s0772_hip_msk,0.78,1.25,3.74,0.33
s0680_hip_msk,0.84,0.95,2.83,0.43
s1008_hip_msk,0.81,0.99,3.61,0.40
s1322_hip_msk,0.83,0.93,2.83,0.46
s0931_hip_msk,0.78,1.15,3.61,0.38
s0774_hip_msk,0.80,1.05,3.61,0.39
s0979_hip_msk,0.86,0.91,3.16,0.43
s0581_hip_msk,0.86,0.75,2.45,0.53
s1373_hip_msk,0.82,1.02,3.32,0.41
s1005_hip_msk,0.76,1.45,5.00,0.28
s0082_hip_msk,0.83,0.89,3.00,0.41
s0963_hip_msk,0.62,2.13,5.83,0.24
s0399_hip_msk,0.72,1.32,5.00,0.29
s0385_hip_msk,0.63,2.03,6.71,0.22
s0626_hip_msk,0.72,1.41,4.12,0.26
s1339_hip_msk,0.80,0.96,3.61,0.40
s0383_hip_msk,0.77,1.16,3.74,0.31
s0924_hip_msk,0.74,1.34,4.12,0.30
s0746_hip_msk,0.81,1.00,4.58,0.41
s0593_hip_msk,0.83,0.88,3.00,0.46
s0687_hip_msk,0.77,1.13,4.58,0.36
s0869_hip_msk,0.80,1.17,3.61,0.35
s0029_hip_msk,0.72,1.39,4.24,0.26
s0842_hip_msk,0.74,1.33,5.00,0.32
s0341_hip_msk,0.76,1.32,6.40,0.28
s0663_hip_msk,0.83,0.89,3.74,0.45
s0986_hip_msk,0.75,1.22,4.69,0.30
s0089_hip_msk,0.71,1.56,4.36,0.28
s0804_hip_msk,0.79,1.11,3.32,0.34
s0440_hip_msk,0.79,1.03,4.12,0.38
s1377_hip_msk,0.72,1.52,4.69,0.26
s0673_hip_msk,0.75,1.28,4.12,0.27
s0737_hip_msk,0.78,1.11,3.74,0.34
s1046_hip_msk,0.83,1.04,3.61,0.38
