subject-id,DSC,ASD,HD95,NSD
s0859_femur_left_msk,0.87,1.95,5.83,0.58
s0859_femur_right_msk,0.87,2.00,5.83,0.52
s0592_femur_left_msk,0.93,0.85,2.83,0.85
s0592_femur_right_msk,0.93,0.90,2.83,0.84
s0375_femur_left_msk,0.94,0.92,2.83,0.85
s0375_femur_right_msk,0.93,0.97,3.00,0.84
s0918_femur_left_msk,0.84,2.27,8.06,0.51
s0918_femur_right_msk,0.92,1.28,3.61,0.73
s0776_femur_left_msk,0.93,1.00,3.32,0.81
s0776_femur_right_msk,0.93,1.10,3.61,0.80
s0074_femur_left_msk,0.92,1.23,3.61,0.74
s0074_femur_right_msk,0.90,3.54,25.50,0.77
s1247_femur_left_msk,0.93,0.90,3.00,0.85
s1247_femur_right_msk,0.91,1.14,4.00,0.76
s0648_femur_left_msk,0.92,1.22,3.74,0.76
s0648_femur_right_msk,0.93,1.01,2.45,0.84
s1069_femur_left_msk,0.93,1.04,3.00,0.82
s1069_femur_right_msk,0.93,1.11,3.46,0.80
s0210_femur_left_msk,0.92,1.22,3.61,0.73
s0210_femur_right_msk,0.85,3.21,7.35,0.52
s0885_femur_left_msk,0.91,1.28,4.58,0.71
s0885_femur_right_msk,0.92,1.15,4.00,0.76
s0212_femur_left_msk,0.91,1.62,4.12,0.76
s0212_femur_right_msk,0.94,0.94,2.83,0.84
s1130_femur_left_msk,0.93,1.11,3.16,0.79
s1130_femur_right_msk,0.92,1.21,3.61,0.72
s0988_femur_left_msk,0.92,1.32,3.32,0.69
s0988_femur_right_msk,0.83,2.84,8.49,0.46
s1143_femur_left_msk,0.93,1.13,3.16,0.79
s1143_femur_right_msk,0.91,1.44,4.47,0.74
s0502_femur_left_msk,0.93,1.08,3.32,0.78
s0502_femur_right_msk,0.94,0.89,2.45,0.86
s0141_femur_left_msk,0.92,1.06,3.74,0.83
s0141_femur_right_msk,0.91,1.18,4.12,0.77
s1238_femur_left_msk,0.90,1.60,5.00,0.67
s1238_femur_right_msk,0.92,1.25,3.61,0.79
s0509_femur_left_msk,0.73,5.40,20.47,0.39
s0509_femur_right_msk,0.82,2.97,9.70,0.47
s1348_femur_left_msk,0.91,1.28,5.74,0.65
s1348_femur_right_msk,0.90,1.38,5.83,0.62
s0174_femur_left_msk,0.91,1.22,3.00,0.77
s0174_femur_right_msk,0.90,1.31,3.46,0.73
s1149_femur_left_msk,0.91,1.36,4.90,0.73
s1149_femur_right_msk,0.90,1.54,4.90,0.65
s0768_femur_left_msk,0.91,1.35,3.74,0.75
s0768_femur_right_msk,0.91,1.18,3.61,0.76
s1276_femur_left_msk,0.92,1.03,3.16,0.81
s1276_femur_right_msk,0.92,0.94,3.00,0.81
s0072_femur_left_msk,0.89,1.31,6.16,0.66
s0072_femur_right_msk,0.88,1.43,5.74,0.64
s0880_femur_left_msk,0.82,3.03,11.03,0.50
s0880_femur_right_msk,0.92,1.15,3.32,0.78
s0428_femur_left_msk,0.90,1.41,4.12,0.73
s0428_femur_right_msk,0.91,1.32,4.47,0.76
s0614_femur_left_msk,0.92,1.16,3.61,0.80
s0614_femur_right_msk,0.93,1.10,3.00,0.81
s0171_femur_left_msk,0.92,1.12,4.00,0.79
s0171_femur_right_msk,0.92,1.11,3.74,0.80
s0519_femur_left_msk,0.92,1.21,3.74,0.78
s0519_femur_right_msk,0.95,0.77,2.24,0.90
s0992_femur_left_msk,0.93,0.90,2.83,0.85
s0992_femur_right_msk,0.93,0.89,3.00,0.86
s1099_femur_left_msk,0.92,1.09,3.61,0.80
s1099_femur_right_msk,0.92,0.94,3.32,0.81
s0667_femur_left_msk,0.94,0.95,3.61,0.81
s0667_femur_right_msk,0.94,1.10,3.16,0.84
s1228_femur_left_msk,0.92,1.10,3.16,0.80
s1228_femur_right_msk,0.92,1.09,3.16,0.78
s0702_femur_left_msk,0.91,1.34,4.58,0.69
s0702_femur_right_msk,0.90,1.47,7.00,0.67
s0339_femur_left_msk,0.92,1.02,3.16,0.79
s0339_femur_right_msk,0.90,1.21,4.00,0.73
s1085_femur_left_msk,0.92,1.10,4.00,0.74
s1085_femur_right_msk,0.93,1.05,3.00,0.79
s1057_femur_left_msk,0.90,1.32,5.66,0.69
s1057_femur_right_msk,0.91,1.33,3.61,0.72
s0635_femur_left_msk,0.92,1.12,3.61,0.80
s0635_femur_right_msk,0.94,0.86,2.24,0.88
s0950_femur_left_msk,0.92,1.02,4.00,0.75
s0950_femur_right_msk,0.92,0.95,3.61,0.78
s0682_femur_left_msk,0.93,1.19,3.61,0.77
s0682_femur_right_msk,0.92,1.33,3.61,0.72
s0680_femur_left_msk,0.93,1.07,3.61,0.81
s0680_femur_right_msk,0.94,0.86,2.83,0.88
s0104_femur_left_msk,0.93,0.94,3.00,0.85
s0104_femur_right_msk,0.92,1.07,3.61,0.79
s0015_femur_left_msk,0.93,1.01,2.83,0.83
s0015_femur_right_msk,0.93,1.01,2.83,0.82
s0937_femur_left_msk,0.84,2.73,12.25,0.51
s0937_femur_right_msk,0.88,1.90,7.07,0.65
s0053_femur_left_msk,0.92,1.53,4.12,0.75
s0053_femur_right_msk,0.91,1.43,4.69,0.72
s1383_femur_left_msk,0.94,0.95,3.00,0.83
s1383_femur_right_msk,0.93,1.09,3.61,0.77
s1111_femur_left_msk,0.91,1.33,4.24,0.72
s1111_femur_right_msk,0.89,1.67,5.39,0.64
s0192_femur_left_msk,0.93,0.95,3.32,0.79
s0192_femur_right_msk,0.92,1.14,3.16,0.76
s0016_femur_left_msk,0.94,0.91,2.83,0.84
s0016_femur_right_msk,0.93,1.11,3.61,0.78
s0664_femur_left_msk,0.89,1.62,4.24,0.65
s0664_femur_right_msk,0.93,1.02,3.00,0.83
s1347_femur_left_msk,0.93,1.31,3.61,0.81
s1347_femur_right_msk,0.93,1.23,3.16,0.81
s1045_femur_left_msk,0.93,1.08,3.00,0.81
s1045_femur_right_msk,0.94,0.97,2.83,0.84
s0120_femur_left_msk,0.93,1.08,3.61,0.81
s0120_femur_right_msk,0.93,1.14,3.00,0.80
s0143_femur_left_msk,0.92,1.18,3.74,0.78
s0143_femur_right_msk,0.93,1.12,3.46,0.79
s0109_femur_left_msk,0.92,1.32,3.16,0.76
s0109_femur_right_msk,0.92,1.05,3.16,0.80
s0807_femur_left_msk,0.92,1.22,4.24,0.71
s0807_femur_right_msk,0.91,1.45,4.47,0.69
s0723_femur_left_msk,0.92,1.12,3.16,0.82
s0723_femur_right_msk,0.92,1.09,3.00,0.84
s1291_femur_left_msk,0.92,1.00,3.32,0.81
s1291_femur_right_msk,0.90,1.41,4.12,0.70
s0593_femur_left_msk,0.93,1.16,3.61,0.86
s0593_femur_right_msk,0.93,0.94,2.83,0.86
s0229_femur_left_msk,0.85,3.04,8.66,0.49
s0229_femur_right_msk,0.83,4.18,19.80,0.50
s1293_femur_left_msk,0.93,0.92,3.00,0.81
s1293_femur_right_msk,0.92,1.15,3.61,0.75
s0095_femur_left_msk,0.92,1.11,4.24,0.75
s0095_femur_right_msk,0.89,1.51,6.00,0.61
s0133_femur_left_msk,0.94,1.05,3.00,0.82
s0133_femur_right_msk,0.93,1.12,3.16,0.75
s0166_femur_left_msk,0.93,1.03,3.00,0.79
s0166_femur_right_msk,0.94,0.90,2.45,0.87
s0657_femur_left_msk,0.91,1.44,4.36,0.70
s0657_femur_right_msk,0.92,1.28,4.12,0.71
s0341_femur_left_msk,0.91,1.49,5.10,0.66
s0341_femur_right_msk,0.91,1.46,5.10,0.66
s0794_femur_left_msk,0.93,0.98,3.00,0.82
s0794_femur_right_msk,0.94,0.91,3.00,0.86
s0334_femur_left_msk,0.94,0.97,2.83,0.85
s0334_femur_right_msk,0.94,0.92,2.83,0.85
s0921_femur_left_msk,0.90,1.68,6.40,0.70
s0921_femur_right_msk,0.93,1.24,3.16,0.74
