subject-id,DSC,ASD,HD95,NSD
s1110_rib_msk,0.22,2.38,13.56,0.18
s0334_rib_msk,0.34,1.62,5.83,0.31
s1372_rib_msk,0.31,1.44,7.00,0.33
s0447_rib_msk,0.37,1.37,5.10,0.41
s0582_rib_msk,0.24,1.86,8.49,0.27
s0392_rib_msk,0.37,1.40,5.39,0.36
s1018_rib_msk,0.28,1.67,9.43,0.30
s0798_rib_msk,0.29,1.68,4.24,0.39
s1058_rib_msk,0.17,2.57,9.38,0.22
s0111_rib_msk,0.18,2.34,14.14,0.18
s0065_rib_msk,0.36,1.42,9.90,0.32
s0641_rib_msk,0.29,1.72,8.12,0.31
s0499_rib_msk,0.44,1.29,3.61,0.44
s0425_rib_msk,0.40,1.44,5.00,0.37
s0737_rib_msk,0.23,2.01,5.48,0.32
s0918_rib_msk,0.37,1.41,4.36,0.34
s0743_rib_msk,0.28,1.86,6.48,0.30
s0919_rib_msk,0.27,1.73,9.17,0.31
s0095_rib_msk,0.18,2.41,9.80,0.18
s1380_rib_msk,0.34,1.41,7.21,0.34
s1330_rib_msk,0.33,1.68,6.40,0.30
s0386_rib_msk,0.02,19.66,34.54,0.11
s0945_rib_msk,0.30,1.57,6.40,0.35
s1089_rib_msk,0.31,1.51,8.12,0.27
s0982_rib_msk,0.10,4.31,13.75,0.12
s1029_rib_msk,0.37,1.52,5.83,0.36
s1042_rib_msk,0.14,2.22,11.05,0.19
s1305_rib_msk,0.19,2.11,7.00,0.28
s0344_rib_msk,0.30,1.79,6.56,0.31
s0556_rib_msk,0.33,1.57,4.47,0.32
s0975_rib_msk,0.09,3.05,6.78,0.13
s0046_rib_msk,0.32,1.53,7.28,0.33
s1337_rib_msk,0.32,1.60,7.21,0.33
s1161_rib_msk,0.23,1.92,13.04,0.24
s0550_rib_msk,0.29,1.74,5.89,0.28
s0502_rib_msk,0.41,1.38,3.46,0.41
s0845_rib_msk,0.20,1.73,6.16,0.32
s0115_rib_msk,0.25,2.01,6.71,0.25
s0939_rib_msk,0.33,1.62,6.08,0.33
s0531_rib_msk,0.27,1.76,6.32,0.36
s1120_rib_msk,0.29,1.67,6.40,0.32
s0869_rib_msk,0.36,1.36,5.74,0.33
s0394_rib_msk,0.17,2.08,9.43,0.21
s0461_rib_msk,0.26,1.84,5.00,0.31
s0669_rib_msk,0.27,1.80,5.10,0.31
s0775_rib_msk,0.19,2.19,5.10,0.27
s0698_rib_msk,0.27,1.90,8.12,0.27
s0191_rib_msk,0.13,6.71,23.69,0.24
s0880_rib_msk,0.25,2.17,11.22,0.25
s1228_rib_msk,0.22,1.93,6.40,0.30
s0598_rib_msk,0.28,1.91,12.04,0.25
s1090_rib_msk,0.30,1.55,5.83,0.32
s1387_rib_msk,0.25,1.98,9.70,0.21
s0752_rib_msk,0.17,2.55,8.83,0.18
s0833_rib_msk,0.27,1.62,4.69,0.31
s0613_rib_msk,0.41,1.30,4.47,0.39
s1174_rib_msk,0.31,1.69,7.35,0.29
s0123_rib_msk,0.41,1.39,4.69,0.38
s0999_rib_msk,0.22,2.01,6.00,0.29
s0625_rib_msk,0.14,2.28,7.08,0.25
s1070_rib_msk,0.26,1.71,4.24,0.34
s0952_rib_msk,0.01,12.76,25.82,0.02
s0896_rib_msk,0.24,1.85,4.12,0.36
s0446_rib_msk,0.39,1.36,7.14,0.37
s1012_rib_msk,0.20,2.26,9.49,0.23
s1111_rib_msk,0.35,1.47,5.39,0.34
s1178_rib_msk,0.13,3.04,10.68,0.18
s1233_rib_msk,0.26,1.81,5.00,0.33
s0444_rib_msk,0.21,2.16,5.10,0.31
s0720_rib_msk,0.27,1.69,6.71,0.29
s0437_rib_msk,0.41,1.40,4.58,0.39
s0332_rib_msk,0.35,1.51,6.00,0.35
s0913_rib_msk,0.37,1.61,5.00,0.39
