subject-id,DSC,ASD,HD95,NSD
sub-verse138_vert-16-seg-vert_msk,0.85,0.69,2.24,0.86
sub-verse138_vert-17-seg-vert_msk,0.86,0.64,2.24,0.85
sub-verse138_vert-18-seg-vert_msk,0.85,0.72,2.24,0.83
sub-verse138_vert-19-seg-vert_msk,0.85,0.81,2.24,0.82
sub-verse138_vert-20-seg-vert_msk,0.86,0.67,2.24,0.85
sub-verse138_vert-21-seg-vert_msk,0.88,0.67,2.00,0.89
sub-verse138_vert-22-seg-vert_msk,0.89,0.63,2.00,0.90
sub-verse138_vert-23-seg-vert_msk,0.86,0.77,2.83,0.81
sub-verse138_vert-24-seg-vert_msk,0.80,1.03,4.24,0.64
sub-verse058_vert-19-seg-vert_msk,0.85,0.84,2.24,0.86
sub-verse058_vert-20-seg-vert_msk,0.86,0.74,2.00,0.87
sub-verse058_vert-21-seg-vert_msk,0.87,0.64,2.00,0.89
sub-verse058_vert-22-seg-vert_msk,0.85,0.67,2.83,0.83
sub-verse058_vert-23-seg-vert_msk,0.86,0.71,2.24,0.86
sub-verse058_vert-24-seg-vert_msk,0.84,0.81,2.45,0.80
sub-verse152_vert-19-seg-vert_msk,0.87,0.73,1.73,0.93
sub-verse152_vert-20-seg-vert_msk,0.83,0.87,2.24,0.83
sub-verse152_vert-21-seg-vert_msk,0.86,0.77,2.00,0.91
sub-verse152_vert-22-seg-vert_msk,0.86,0.77,2.00,0.88
sub-verse152_vert-23-seg-vert_msk,0.85,0.92,2.00,0.83
sub-verse152_vert-24-seg-vert_msk,0.80,1.04,3.00,0.70
sub-verse068_vert-16-seg-vert_msk,0.82,0.81,2.24,0.82
sub-verse068_vert-17-seg-vert_msk,0.85,0.69,2.24,0.85
sub-verse068_vert-18-seg-vert_msk,0.84,0.68,3.00,0.78
sub-verse068_vert-19-seg-vert_msk,0.81,0.85,3.16,0.74
sub-verse068_vert-20-seg-vert_msk,0.75,1.12,3.00,0.68
sub-verse068_vert-21-seg-vert_msk,0.83,0.79,2.24,0.79
sub-verse068_vert-22-seg-vert_msk,0.85,0.72,2.24,0.81
sub-verse068_vert-23-seg-vert_msk,0.84,0.86,2.24,0.82
sub-verse068_vert-24-seg-vert_msk,0.83,0.84,3.16,0.76
sub-verse409_split-verse266_vert-10-seg-vert_msk,0.69,1.37,4.24,0.63
sub-verse409_split-verse266_vert-11-seg-vert_msk,0.65,1.68,4.24,0.55
sub-verse409_split-verse266_vert-12-seg-vert_msk,0.70,1.51,4.12,0.66
sub-verse409_split-verse266_vert-13-seg-vert_msk,0.69,1.55,4.24,0.58
sub-verse409_split-verse266_vert-14-seg-vert_msk,0.68,1.69,4.24,0.56
sub-verse409_split-verse266_vert-15-seg-vert_msk,0.70,1.65,4.58,0.58
sub-verse409_split-verse266_vert-16-seg-vert_msk,0.72,1.49,5.10,0.61
sub-verse409_split-verse266_vert-17-seg-vert_msk,0.68,1.72,5.10,0.52
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.72,1.51,5.00,0.55
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.74,1.31,5.00,0.57
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.73,1.35,6.56,0.54
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.68,1.43,5.83,0.45
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.64,1.32,8.06,0.38
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.62,1.61,6.40,0.35
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.73,1.30,5.00,0.49
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.78,0.86,2.45,0.78
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.79,0.88,2.24,0.80
sub-verse073_vert-20-seg-vert_msk,0.83,0.85,2.24,0.80
sub-verse073_vert-21-seg-vert_msk,0.82,0.88,2.83,0.77
sub-verse073_vert-22-seg-vert_msk,0.77,1.13,3.46,0.65
sub-verse073_vert-23-seg-vert_msk,0.79,1.14,3.00,0.71
sub-verse073_vert-24-seg-vert_msk,0.81,1.01,2.83,0.74
sub-verse095_vert-10-seg-vert_msk,0.82,0.71,2.00,0.87
sub-verse095_vert-11-seg-vert_msk,0.73,1.09,2.83,0.75
sub-verse095_vert-12-seg-vert_msk,0.82,0.77,2.00,0.89
sub-verse095_vert-13-seg-vert_msk,0.81,0.83,2.00,0.88
sub-verse095_vert-14-seg-vert_msk,0.83,0.76,2.00,0.91
sub-verse095_vert-15-seg-vert_msk,0.83,0.82,2.00,0.90
sub-verse095_vert-16-seg-vert_msk,0.84,0.76,2.00,0.90
sub-verse095_vert-17-seg-vert_msk,0.85,0.74,2.00,0.88
sub-verse095_vert-18-seg-vert_msk,0.87,0.73,2.00,0.91
sub-verse095_vert-19-seg-vert_msk,0.86,0.79,2.00,0.90
sub-verse095_vert-20-seg-vert_msk,0.87,0.71,1.73,0.92
sub-verse095_vert-21-seg-vert_msk,0.85,0.82,2.00,0.88
sub-verse095_vert-22-seg-vert_msk,0.87,0.71,2.00,0.90
sub-verse095_vert-23-seg-vert_msk,0.84,0.87,2.24,0.84
sub-verse095_vert-24-seg-vert_msk,0.84,0.88,2.24,0.82
sub-verse095_vert-8-seg-vert_msk,0.77,0.92,2.24,0.81
sub-verse095_vert-9-seg-vert_msk,0.82,0.71,2.00,0.89
