subject-id,DSC,ASD,HD95,NSD
s0624_hip_msk,0.82,1.02,3.00,0.44
s0139_hip_msk,0.81,0.99,3.32,0.43
s0232_hip_msk,0.81,0.92,3.16,0.45
s0040_hip_msk,0.80,1.05,3.16,0.45
s0473_hip_msk,0.75,1.40,4.12,0.35
s0607_hip_msk,0.77,1.22,4.12,0.40
s1120_hip_msk,0.73,1.82,4.24,0.33
s0763_hip_msk,0.79,1.04,3.74,0.40
s1349_hip_msk,0.77,1.24,4.47,0.36
s0182_hip_msk,0.77,1.20,3.32,0.36
s1069_hip_msk,0.79,1.04,3.74,0.41
s0370_hip_msk,0.80,1.07,4.00,0.40
s0668_hip_msk,0.78,1.10,3.61,0.38
s0468_hip_msk,0.77,1.19,4.69,0.34
s0250_hip_msk,0.72,1.55,5.39,0.31
s0726_hip_msk,0.69,1.62,5.20,0.29
s1347_hip_msk,0.83,0.99,3.00,0.44
s1044_hip_msk,0.81,1.10,3.61,0.40
s1016_hip_msk,0.78,1.16,4.12,0.34
s0592_hip_msk,0.69,1.62,4.12,0.29
s0091_hip_msk,0.77,1.24,4.24,0.37
s1336_hip_msk,0.82,0.93,3.16,0.48
s0505_hip_msk,0.80,1.11,4.00,0.39
s0483_hip_msk,0.75,1.26,4.12,0.31
s0314_hip_msk,0.79,1.11,3.74,0.39
s0940_hip_msk,0.75,1.35,4.12,0.36
s0928_hip_msk,0.78,1.20,3.74,0.38
s0049_hip_msk,0.71,1.47,4.24,0.27
s0636_hip_msk,0.69,1.40,4.12,0.32
s0728_hip_msk,0.74,1.22,4.12,0.35
s1348_hip_msk,0.77,1.17,3.74,0.38
s0600_hip_msk,0.79,1.18,3.61,0.37
s0163_hip_msk,0.76,1.30,4.24,0.33
s0772_hip_msk,0.74,1.41,4.12,0.33
s0680_hip_msk,0.80,1.14,3.61,0.42
s1008_hip_msk,0.75,1.36,4.12,0.39
s1322_hip_msk,0.80,1.04,3.00,0.39
s0931_hip_msk,0.82,0.89,3.00,0.46
s0774_hip_msk,0.76,1.25,3.32,0.35
s0979_hip_msk,0.78,1.22,3.74,0.36
s0581_hip_msk,0.77,1.23,3.61,0.40
s1373_hip_msk,0.77,1.21,3.61,0.38
s1005_hip_msk,0.75,1.30,4.90,0.33
s0082_hip_msk,0.78,1.20,3.61,0.40
s0963_hip_msk,0.67,1.65,4.47,0.26
s0399_hip_msk,0.69,1.42,4.58,0.30
s0385_hip_msk,0.71,1.37,6.40,0.29
s0626_hip_msk,0.75,1.19,3.74,0.38
s1339_hip_msk,0.76,1.20,3.16,0.38
s0383_hip_msk,0.79,1.07,3.00,0.38
s0924_hip_msk,0.78,1.07,3.61,0.43
s0746_hip_msk,0.75,1.26,4.24,0.37
s0593_hip_msk,0.78,1.06,3.00,0.38
s0687_hip_msk,0.79,1.12,3.32,0.44
s0869_hip_msk,0.81,1.02,4.12,0.40
s0029_hip_msk,0.78,1.20,4.00,0.36
s0842_hip_msk,0.75,1.27,4.36,0.36
s0341_hip_msk,0.73,1.53,5.10,0.32
s0663_hip_msk,0.71,1.34,5.00,0.33
s0986_hip_msk,0.72,1.45,4.57,0.33
s0089_hip_msk,0.76,1.19,3.61,0.39
s0804_hip_msk,0.75,1.25,3.74,0.35
s0440_hip_msk,0.76,1.13,3.46,0.39
s1377_hip_msk,0.78,1.13,4.00,0.37
s0673_hip_msk,0.74,1.45,4.69,0.31
s0737_hip_msk,0.78,1.09,3.00,0.36
s1046_hip_msk,0.79,1.30,3.74,0.34
