subject-id,DSC,ASD,HD95,NSD
s1110_rib_msk,0.24,2.02,20.62,0.22
s0334_rib_msk,0.37,1.57,14.90,0.33
s1372_rib_msk,0.35,1.54,13.38,0.34
s0447_rib_msk,0.26,1.68,14.46,0.31
s0582_rib_msk,0.25,1.74,19.21,0.27
s0392_rib_msk,0.32,1.52,16.94,0.29
s1018_rib_msk,0.22,1.80,17.12,0.28
s0798_rib_msk,0.24,1.85,24.02,0.28
s1058_rib_msk,0.18,2.18,19.10,0.20
s0111_rib_msk,0.16,2.69,19.85,0.22
s0065_rib_msk,0.36,1.40,19.10,0.33
s0641_rib_msk,0.27,1.84,16.97,0.29
s0499_rib_msk,0.36,1.53,15.07,0.38
s0425_rib_msk,0.36,1.63,12.08,0.34
s0737_rib_msk,0.23,1.79,15.98,0.29
s0918_rib_msk,0.34,1.70,12.73,0.32
s0743_rib_msk,0.21,2.23,22.83,0.25
s0919_rib_msk,0.25,1.77,21.26,0.28
s0095_rib_msk,0.25,2.23,16.88,0.27
s1380_rib_msk,0.30,1.48,18.14,0.31
s1330_rib_msk,0.33,1.67,14.49,0.30
s0386_rib_msk,0.00,26.65,42.52,0.03
s0945_rib_msk,0.26,1.64,18.86,0.30
s1089_rib_msk,0.36,1.49,16.40,0.31
s0982_rib_msk,0.17,3.08,21.10,0.14
s1029_rib_msk,0.35,1.60,14.76,0.34
s1042_rib_msk,0.21,2.10,25.02,0.23
s1305_rib_msk,0.18,2.11,15.78,0.27
s0344_rib_msk,0.32,1.73,13.60,0.30
s0556_rib_msk,0.36,1.58,14.46,0.33
s0975_rib_msk,0.13,2.66,16.55,0.18
s0046_rib_msk,0.33,1.65,13.93,0.33
s1337_rib_msk,0.22,2.17,15.17,0.25
s1161_rib_msk,0.19,2.18,22.69,0.21
s0550_rib_msk,0.32,1.73,13.45,0.30
s0502_rib_msk,0.27,1.86,12.45,0.31
s0845_rib_msk,0.27,1.54,13.19,0.32
s0115_rib_msk,0.29,2.00,13.42,0.27
s0939_rib_msk,0.29,1.76,15.84,0.31
s0531_rib_msk,0.22,1.89,18.63,0.28
s1120_rib_msk,0.32,1.54,15.62,0.34
s0869_rib_msk,0.32,1.70,14.89,0.32
s0394_rib_msk,0.32,1.59,16.79,0.29
s0461_rib_msk,0.27,1.90,14.87,0.30
s0669_rib_msk,0.32,1.64,16.59,0.32
s0775_rib_msk,0.27,1.87,8.12,0.31
s0698_rib_msk,0.24,1.85,18.60,0.25
s0191_rib_msk,0.00,20.69,36.77,0.03
s0880_rib_msk,0.27,1.71,17.03,0.29
s1228_rib_msk,0.24,1.86,20.90,0.29
s0598_rib_msk,0.30,1.88,16.31,0.27
s1090_rib_msk,0.27,1.76,14.80,0.30
s1387_rib_msk,0.34,1.73,15.00,0.28
s0752_rib_msk,0.27,1.96,16.10,0.26
s0833_rib_msk,0.32,1.50,15.07,0.34
s0613_rib_msk,0.32,1.67,13.42,0.32
s1174_rib_msk,0.31,1.78,14.87,0.30
s0123_rib_msk,0.39,1.53,13.34,0.37
s0999_rib_msk,0.18,2.35,16.15,0.24
s0625_rib_msk,0.13,2.52,16.40,0.25
s1070_rib_msk,0.24,1.79,13.45,0.31
s0952_rib_msk,0.00,16.80,31.47,0.00
s0896_rib_msk,0.24,1.85,13.04,0.34
s0446_rib_msk,0.30,1.66,14.07,0.32
s1012_rib_msk,0.15,2.45,18.47,0.21
s1111_rib_msk,0.33,1.60,17.06,0.31
s1178_rib_msk,0.20,1.90,21.79,0.20
s1233_rib_msk,0.26,1.81,16.06,0.29
s0444_rib_msk,0.26,1.77,13.00,0.34
s0720_rib_msk,0.30,1.77,16.12,0.30
s0437_rib_msk,0.33,1.72,10.34,0.33
s0332_rib_msk,0.30,1.79,14.35,0.30
s0913_rib_msk,0.34,1.71,13.49,0.34
