subject-id,DSC,ASD,HD95,NSD
s1110_rib_msk,0.35,1.46,7.07,0.30
s0334_rib_msk,0.47,1.04,6.00,0.38
s1372_rib_msk,0.37,1.24,8.12,0.34
s0447_rib_msk,0.29,1.26,5.10,0.35
s0582_rib_msk,0.32,1.15,9.85,0.31
s0392_rib_msk,0.39,1.24,4.90,0.36
s1018_rib_msk,0.41,1.19,6.07,0.40
s0798_rib_msk,0.38,1.45,7.07,0.43
s1058_rib_msk,0.30,1.50,5.20,0.34
s0111_rib_msk,0.38,1.59,9.54,0.35
s0065_rib_msk,0.41,1.22,4.24,0.39
s0641_rib_msk,0.30,1.45,5.20,0.35
s0499_rib_msk,0.44,1.04,4.69,0.43
s0425_rib_msk,0.38,1.30,4.00,0.36
s0737_rib_msk,0.35,1.19,4.12,0.41
s0918_rib_msk,0.39,1.28,5.74,0.34
s0743_rib_msk,0.41,1.42,5.10,0.40
s0919_rib_msk,0.36,1.19,6.56,0.39
s0095_rib_msk,0.30,1.90,8.83,0.26
s1380_rib_msk,0.40,1.16,5.00,0.43
s1330_rib_msk,0.48,1.11,6.71,0.39
s0386_rib_msk,0.46,1.30,13.19,0.45
s0945_rib_msk,0.38,1.03,9.10,0.39
s1089_rib_msk,0.43,1.28,7.07,0.37
s0982_rib_msk,0.22,2.29,15.52,0.17
s1029_rib_msk,0.38,1.32,6.08,0.35
s1042_rib_msk,0.26,1.72,9.90,0.27
s1305_rib_msk,0.26,1.48,9.17,0.30
s0344_rib_msk,0.42,1.18,5.39,0.38
s0556_rib_msk,0.35,1.35,7.07,0.33
s0975_rib_msk,0.34,1.50,7.21,0.30
s0046_rib_msk,0.33,1.36,9.43,0.30
s1337_rib_msk,0.41,1.19,5.39,0.39
s1161_rib_msk,0.39,1.61,6.40,0.34
s0550_rib_msk,0.41,1.24,6.16,0.35
s0502_rib_msk,0.44,1.11,3.61,0.42
s0845_rib_msk,0.39,1.06,5.10,0.43
s0115_rib_msk,0.39,1.45,6.40,0.34
s0939_rib_msk,0.40,1.18,10.82,0.36
s0531_rib_msk,0.37,1.20,7.21,0.42
s1120_rib_msk,0.44,0.96,7.55,0.44
s0869_rib_msk,0.41,1.17,6.78,0.37
s0394_rib_msk,0.31,1.35,9.00,0.29
s0461_rib_msk,0.35,1.40,4.58,0.37
s0669_rib_msk,0.34,1.43,6.48,0.35
s0775_rib_msk,0.37,1.40,4.24,0.36
s0698_rib_msk,0.23,1.80,7.14,0.25
s0191_rib_msk,0.32,0.95,8.06,0.29
s0880_rib_msk,0.37,1.44,6.93,0.38
s1228_rib_msk,0.31,1.59,6.71,0.33
s0598_rib_msk,0.35,1.37,5.66,0.35
s1090_rib_msk,0.40,1.27,5.92,0.37
s1387_rib_msk,0.36,1.42,9.70,0.27
s0752_rib_msk,0.39,1.48,10.63,0.33
s0833_rib_msk,0.33,1.34,6.71,0.33
s0613_rib_msk,0.42,1.00,8.12,0.36
s1174_rib_msk,0.47,1.13,6.40,0.42
s0123_rib_msk,0.45,1.09,7.14,0.40
s0999_rib_msk,0.31,1.33,7.35,0.35
s0625_rib_msk,0.40,1.49,6.00,0.41
s1070_rib_msk,0.32,1.33,4.58,0.38
s0952_rib_msk,0.20,3.07,12.14,0.15
s0896_rib_msk,0.31,1.32,4.90,0.42
s0446_rib_msk,0.38,1.23,4.12,0.38
s1012_rib_msk,0.35,1.23,10.77,0.33
s1111_rib_msk,0.45,1.10,3.61,0.45
s1178_rib_msk,0.32,1.77,13.56,0.31
s1233_rib_msk,0.39,1.27,7.60,0.39
s0444_rib_msk,0.33,1.34,4.90,0.40
s0720_rib_msk,0.47,1.17,5.74,0.41
s0437_rib_msk,0.46,1.16,4.90,0.41
s0332_rib_msk,0.42,1.17,5.74,0.39
s0913_rib_msk,0.47,1.11,3.74,0.47
