subject-id,DSC,ASD,HD95,NSD
s0859_femur_left_msk,0.88,2.07,6.16,0.58
s0859_femur_right_msk,0.90,1.45,4.47,0.63
s0592_femur_left_msk,0.94,0.74,2.24,0.90
s0592_femur_right_msk,0.95,0.67,2.24,0.93
s0375_femur_left_msk,0.95,0.80,2.24,0.90
s0375_femur_right_msk,0.95,0.77,2.24,0.92
s0918_femur_left_msk,0.74,2.42,19.85,0.37
s0918_femur_right_msk,0.94,0.94,2.83,0.84
s0776_femur_left_msk,0.93,1.00,4.00,0.81
s0776_femur_right_msk,0.95,0.79,2.24,0.90
s0074_femur_left_msk,0.93,0.97,3.00,0.83
s0074_femur_right_msk,0.93,4.16,41.01,0.86
s1247_femur_left_msk,0.95,0.71,2.00,0.93
s1247_femur_right_msk,0.94,0.74,2.24,0.90
s0648_femur_left_msk,0.94,0.84,2.45,0.89
s0648_femur_right_msk,0.94,0.89,2.24,0.89
s1069_femur_left_msk,0.94,0.88,2.45,0.88
s1069_femur_right_msk,0.94,0.84,2.45,0.88
s0210_femur_left_msk,0.94,0.87,2.83,0.86
s0210_femur_right_msk,0.93,0.96,3.46,0.77
s0885_femur_left_msk,0.92,1.20,5.10,0.73
s0885_femur_right_msk,0.91,1.21,5.00,0.72
s0212_femur_left_msk,0.93,1.02,3.00,0.84
s0212_femur_right_msk,0.96,0.65,2.00,0.95
s1130_femur_left_msk,0.94,0.92,2.83,0.87
s1130_femur_right_msk,0.95,0.81,2.45,0.89
s0988_femur_left_msk,0.94,0.93,2.83,0.83
s0988_femur_right_msk,0.82,2.06,17.20,0.46
s1143_femur_left_msk,0.95,0.83,2.24,0.90
s1143_femur_right_msk,0.95,0.84,2.45,0.88
s0502_femur_left_msk,0.94,0.92,3.00,0.82
s0502_femur_right_msk,0.95,1.01,2.24,0.93
s0141_femur_left_msk,0.94,0.85,2.83,0.88
s0141_femur_right_msk,0.94,0.80,2.24,0.91
s1238_femur_left_msk,0.92,1.70,3.74,0.75
s1238_femur_right_msk,0.94,0.89,2.83,0.86
s0509_femur_left_msk,0.60,7.01,22.52,0.23
s0509_femur_right_msk,0.91,1.39,4.36,0.66
s1348_femur_left_msk,0.93,0.99,5.00,0.77
s1348_femur_right_msk,0.92,1.08,5.39,0.75
s0174_femur_left_msk,0.90,1.29,3.32,0.73
s0174_femur_right_msk,0.90,1.23,3.61,0.75
