subject-id,DSC,ASD,HD95,NSD
s0859_femur_left_msk,0.83,2.79,7.87,0.38
s0859_femur_right_msk,0.82,2.68,12.69,0.40
s0592_femur_left_msk,0.93,0.88,2.83,0.84
s0592_femur_right_msk,0.92,1.14,3.16,0.76
s0375_femur_left_msk,0.93,1.14,2.83,0.79
s0375_femur_right_msk,0.91,1.34,3.32,0.70
s0918_femur_left_msk,0.69,3.91,13.93,0.31
s0918_femur_right_msk,0.92,1.26,3.32,0.72
s0776_femur_left_msk,0.88,1.92,5.10,0.52
s0776_femur_right_msk,0.91,1.33,3.74,0.69
s0074_femur_left_msk,0.92,1.13,3.16,0.77
s0074_femur_right_msk,0.89,4.93,35.37,0.75
s1247_femur_left_msk,0.92,1.10,3.00,0.78
s1247_femur_right_msk,0.90,1.27,4.24,0.69
s0648_femur_left_msk,0.92,1.17,3.00,0.78
s0648_femur_right_msk,0.90,1.48,3.61,0.66
s1069_femur_left_msk,0.92,1.27,3.32,0.77
s1069_femur_right_msk,0.93,1.10,3.32,0.81
s0210_femur_left_msk,0.88,1.67,5.20,0.56
s0210_femur_right_msk,0.80,2.74,8.72,0.36
s0885_femur_left_msk,0.91,1.38,4.36,0.64
s0885_femur_right_msk,0.91,1.33,3.74,0.66
s0212_femur_left_msk,0.92,1.23,3.16,0.74
s0212_femur_right_msk,0.94,0.95,2.45,0.86
s1130_femur_left_msk,0.93,1.10,3.16,0.76
s1130_femur_right_msk,0.93,1.09,3.46,0.76
s0988_femur_left_msk,0.86,2.30,6.16,0.46
s0988_femur_right_msk,0.82,2.72,7.81,0.33
s1143_femur_left_msk,0.91,1.45,4.12,0.64
s1143_femur_right_msk,0.90,1.57,4.36,0.65
s0502_femur_left_msk,0.92,1.13,3.61,0.73
s0502_femur_right_msk,0.92,1.10,3.00,0.75
s0141_femur_left_msk,0.91,1.16,3.74,0.73
s0141_femur_right_msk,0.92,1.08,3.61,0.79
s1238_femur_left_msk,0.92,1.19,4.12,0.75
s1238_femur_right_msk,0.92,1.20,3.74,0.73
s0509_femur_left_msk,0.59,8.52,26.08,0.22
s0509_femur_right_msk,0.89,1.80,5.00,0.57
s1348_femur_left_msk,0.91,1.27,6.00,0.68
s1348_femur_right_msk,0.90,1.35,5.83,0.63
s0174_femur_left_msk,0.84,2.30,5.00,0.45
