subject-id,DSC,ASD,HD95,NSD
sub-verse138_vert-16-seg-vert_msk,0.88,0.57,1.73,0.92
sub-verse138_vert-17-seg-vert_msk,0.88,0.54,1.73,0.91
sub-verse138_vert-18-seg-vert_msk,0.88,0.57,2.00,0.90
sub-verse138_vert-19-seg-vert_msk,0.89,0.75,2.00,0.88
sub-verse138_vert-20-seg-vert_msk,0.88,0.55,2.24,0.86
sub-verse138_vert-21-seg-vert_msk,0.88,0.60,2.00,0.87
sub-verse138_vert-22-seg-vert_msk,0.89,0.57,1.73,0.91
sub-verse138_vert-23-seg-vert_msk,0.87,0.67,2.24,0.82
sub-verse138_vert-24-seg-vert_msk,0.83,0.87,3.46,0.72
sub-verse058_vert-19-seg-vert_msk,0.87,0.67,1.73,0.91
sub-verse058_vert-20-seg-vert_msk,0.89,0.58,1.41,0.93
sub-verse058_vert-21-seg-vert_msk,0.88,0.56,2.00,0.90
sub-verse058_vert-22-seg-vert_msk,0.87,0.59,2.24,0.86
sub-verse058_vert-23-seg-vert_msk,0.88,0.61,1.73,0.91
sub-verse058_vert-24-seg-vert_msk,0.86,0.72,2.24,0.82
sub-verse152_vert-19-seg-vert_msk,0.90,0.57,1.41,0.98
sub-verse152_vert-20-seg-vert_msk,0.86,0.68,2.00,0.89
sub-verse152_vert-21-seg-vert_msk,0.90,0.53,1.41,0.95
sub-verse152_vert-22-seg-vert_msk,0.88,0.65,1.73,0.93
sub-verse152_vert-23-seg-vert_msk,0.85,0.84,2.24,0.85
sub-verse152_vert-24-seg-vert_msk,0.83,0.88,2.83,0.78
sub-verse068_vert-16-seg-vert_msk,0.84,0.69,2.45,0.80
sub-verse068_vert-17-seg-vert_msk,0.86,0.63,2.24,0.84
sub-verse068_vert-18-seg-vert_msk,0.86,0.67,2.24,0.85
sub-verse068_vert-19-seg-vert_msk,0.86,0.62,2.24,0.83
sub-verse068_vert-20-seg-vert_msk,0.77,0.94,2.83,0.72
sub-verse068_vert-21-seg-vert_msk,0.83,0.73,2.24,0.80
sub-verse068_vert-22-seg-vert_msk,0.84,0.77,2.24,0.80
sub-verse068_vert-23-seg-vert_msk,0.87,0.64,2.24,0.85
sub-verse068_vert-24-seg-vert_msk,0.83,0.77,3.46,0.75
sub-verse409_split-verse266_vert-10-seg-vert_msk,0.74,1.05,4.12,0.71
sub-verse409_split-verse266_vert-11-seg-vert_msk,0.67,1.59,4.12,0.59
sub-verse409_split-verse266_vert-12-seg-vert_msk,0.73,1.29,3.61,0.69
sub-verse409_split-verse266_vert-13-seg-vert_msk,0.69,1.56,4.58,0.62
sub-verse409_split-verse266_vert-14-seg-vert_msk,0.74,1.27,4.00,0.67
sub-verse409_split-verse266_vert-15-seg-vert_msk,0.73,1.48,4.36,0.67
sub-verse409_split-verse266_vert-16-seg-vert_msk,0.76,1.15,4.00,0.68
sub-verse409_split-verse266_vert-17-seg-vert_msk,0.71,1.35,5.00,0.61
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.71,1.52,5.74,0.55
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.76,1.31,5.92,0.63
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.72,1.18,7.00,0.50
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.68,1.25,7.00,0.44
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.69,1.09,7.00,0.45
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.64,1.36,6.71,0.39
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.78,0.98,4.58,0.57
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.82,0.75,2.00,0.88
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.82,0.74,2.45,0.85
sub-verse073_vert-20-seg-vert_msk,0.85,0.79,2.24,0.87
sub-verse073_vert-21-seg-vert_msk,0.87,0.68,2.00,0.89
sub-verse073_vert-22-seg-vert_msk,0.79,1.02,3.00,0.70
sub-verse073_vert-23-seg-vert_msk,0.83,0.82,2.35,0.79
sub-verse073_vert-24-seg-vert_msk,0.85,0.74,2.24,0.82
sub-verse095_vert-10-seg-vert_msk,0.84,0.63,1.41,0.92
sub-verse095_vert-11-seg-vert_msk,0.76,0.90,2.24,0.78
sub-verse095_vert-12-seg-vert_msk,0.81,0.75,2.00,0.87
sub-verse095_vert-13-seg-vert_msk,0.81,0.78,2.00,0.88
sub-verse095_vert-14-seg-vert_msk,0.84,0.69,1.73,0.92
sub-verse095_vert-15-seg-vert_msk,0.85,0.69,2.00,0.92
sub-verse095_vert-16-seg-vert_msk,0.84,0.76,2.00,0.91
sub-verse095_vert-17-seg-vert_msk,0.87,0.67,2.00,0.91
sub-verse095_vert-18-seg-vert_msk,0.88,0.64,1.41,0.95
sub-verse095_vert-19-seg-vert_msk,0.90,0.55,1.41,0.94
sub-verse095_vert-20-seg-vert_msk,0.89,0.62,1.41,0.95
sub-verse095_vert-21-seg-vert_msk,0.90,0.54,1.41,0.95
