subject-id,DSC,ASD,HD95,NSD
s0859_femur_left_msk,0.85,2.31,6.71,0.41
s0859_femur_right_msk,0.82,2.32,11.87,0.44
s0592_femur_left_msk,0.94,0.81,2.45,0.88
s0592_femur_right_msk,0.93,0.97,3.00,0.83
s0375_femur_left_msk,0.93,1.01,3.00,0.83
s0375_femur_right_msk,0.93,1.05,3.16,0.81
s0918_femur_left_msk,0.65,4.21,15.13,0.22
s0918_femur_right_msk,0.93,1.11,3.00,0.79
s0776_femur_left_msk,0.91,1.27,3.46,0.69
s0776_femur_right_msk,0.93,1.04,3.16,0.78
s0074_femur_left_msk,0.94,0.95,2.83,0.85
s0074_femur_right_msk,0.91,1.30,3.74,0.73
s1247_femur_left_msk,0.93,1.01,3.00,0.81
s1247_femur_right_msk,0.92,1.02,3.32,0.79
s0648_femur_left_msk,0.93,1.08,3.00,0.83
s0648_femur_right_msk,0.93,1.04,3.00,0.83
s1069_femur_left_msk,0.94,0.96,3.00,0.86
s1069_femur_right_msk,0.93,1.04,3.00,0.84
s0210_femur_left_msk,0.92,1.19,3.61,0.74
s0210_femur_right_msk,0.84,4.55,35.40,0.46
s0885_femur_left_msk,0.91,1.28,5.00,0.70
s0885_femur_right_msk,0.91,1.31,4.12,0.68
s0212_femur_left_msk,0.93,1.13,3.46,0.79
s0212_femur_right_msk,0.94,0.91,2.45,0.89
s1130_femur_left_msk,0.93,1.12,3.32,0.76
s1130_femur_right_msk,0.92,1.18,3.53,0.75
s0988_femur_left_msk,0.90,1.64,4.58,0.62
s0988_femur_right_msk,0.80,2.82,9.43,0.38
s1143_femur_left_msk,0.90,1.59,4.24,0.58
s1143_femur_right_msk,0.89,1.70,5.20,0.60
s0502_femur_left_msk,0.92,1.18,4.12,0.72
s0502_femur_right_msk,0.93,1.04,3.00,0.77
s0141_femur_left_msk,0.92,1.10,3.00,0.80
s0141_femur_right_msk,0.91,1.25,3.61,0.76
s1238_femur_left_msk,0.91,1.39,4.12,0.67
s1238_femur_right_msk,0.92,1.21,3.61,0.73
s0509_femur_left_msk,0.55,7.26,19.42,0.19
s0509_femur_right_msk,0.80,3.17,8.37,0.34
s1348_femur_left_msk,0.90,1.34,6.32,0.65
s1348_femur_right_msk,0.92,1.12,4.69,0.71
s0174_femur_left_msk,0.85,1.86,5.10,0.55
s0174_femur_right_msk,0.82,2.28,5.39,0.40
s1149_femur_left_msk,0.89,1.64,5.00,0.57
s1149_femur_right_msk,0.86,1.97,5.74,0.49
s0768_femur_left_msk,0.89,1.48,3.74,0.64
s0768_femur_right_msk,0.91,1.23,3.61,0.74
s1276_femur_left_msk,0.93,1.03,3.00,0.82
s1276_femur_right_msk,0.93,0.97,2.83,0.84
s0072_femur_left_msk,0.85,1.92,7.81,0.49
s0072_femur_right_msk,0.82,2.48,7.00,0.41
s0880_femur_left_msk,0.82,2.61,8.28,0.42
s0880_femur_right_msk,0.90,1.52,4.12,0.63
s0428_femur_left_msk,0.91,1.30,3.32,0.72
s0428_femur_right_msk,0.90,1.45,4.00,0.69
s0614_femur_left_msk,0.92,1.18,3.00,0.75
s0614_femur_right_msk,0.91,1.41,3.00,0.73
s0171_femur_left_msk,0.91,1.14,3.61,0.75
s0171_femur_right_msk,0.94,0.85,2.45,0.85
s0519_femur_left_msk,0.94,0.94,2.83,0.84
s0519_femur_right_msk,0.92,1.14,3.74,0.76
s0992_femur_left_msk,0.93,0.98,2.45,0.85
s0992_femur_right_msk,0.93,1.04,3.00,0.84
s1099_femur_left_msk,0.91,1.25,3.16,0.75
s1099_femur_right_msk,0.92,1.09,3.00,0.78
s0667_femur_left_msk,0.94,0.92,3.00,0.81
s0667_femur_right_msk,0.94,0.89,3.00,0.85
s1228_femur_left_msk,0.89,1.52,4.58,0.67
s1228_femur_right_msk,0.93,0.98,2.83,0.83
s0702_femur_left_msk,0.93,1.09,3.32,0.79
s0702_femur_right_msk,0.91,1.54,4.47,0.64
s0339_femur_left_msk,0.92,1.07,3.00,0.80
s0339_femur_right_msk,0.91,1.13,3.32,0.77
s1085_femur_left_msk,0.91,1.39,4.12,0.68
s1085_femur_right_msk,0.94,0.98,3.00,0.85
s1057_femur_left_msk,0.86,1.98,7.33,0.54
s1057_femur_right_msk,0.90,1.56,4.12,0.63
s0635_femur_left_msk,0.93,1.01,3.16,0.80
s0635_femur_right_msk,0.94,0.91,2.24,0.87
s0950_femur_left_msk,0.92,1.12,3.61,0.72
s0950_femur_right_msk,0.92,1.06,3.74,0.74
s0682_femur_left_msk,0.93,1.15,3.16,0.78
s0682_femur_right_msk,0.93,1.06,3.16,0.79
s0680_femur_left_msk,0.94,0.88,2.83,0.85
s0680_femur_right_msk,0.94,0.92,2.83,0.85
s0104_femur_left_msk,0.90,1.38,4.12,0.71
s0104_femur_right_msk,0.88,1.56,4.58,0.64
s0015_femur_left_msk,0.95,0.81,2.24,0.89
s0015_femur_right_msk,0.94,0.92,3.00,0.84
s0937_femur_left_msk,0.49,8.33,23.69,0.22
s0937_femur_right_msk,0.78,4.05,13.93,0.42
s0053_femur_left_msk,0.93,1.19,3.32,0.77
s0053_femur_right_msk,0.90,1.61,4.58,0.65
s1383_femur_left_msk,0.95,0.87,2.45,0.86
s1383_femur_right_msk,0.95,0.84,2.83,0.86
s1111_femur_left_msk,0.93,1.01,3.32,0.79
s1111_femur_right_msk,0.91,1.44,4.00,0.67
s0192_femur_left_msk,0.93,0.94,3.00,0.84
s0192_femur_right_msk,0.90,1.42,4.00,0.67
s0016_femur_left_msk,0.95,0.77,2.24,0.90
s0016_femur_right_msk,0.94,0.86,2.45,0.87
s0664_femur_left_msk,0.86,2.01,5.66,0.56
s0664_femur_right_msk,0.92,1.19,4.00,0.80
s1347_femur_left_msk,0.95,0.79,2.24,0.91
s1347_femur_right_msk,0.94,0.93,2.83,0.85
