subject-id,DSC,ASD,HD95,NSD
s0807_femur_right_msk,0.91,1.30,4.12,0.72
s0723_femur_left_msk,0.92,1.10,3.00,0.80
s0723_femur_right_msk,0.93,0.96,2.83,0.85
s1291_femur_left_msk,0.93,0.89,4.00,0.82
s1291_femur_right_msk,0.93,0.88,2.45,0.87
s0593_femur_left_msk,0.92,1.03,3.32,0.80
s0593_femur_right_msk,0.93,0.94,2.83,0.85
s0229_femur_left_msk,0.83,2.19,10.44,0.39
s0229_femur_right_msk,0.84,2.18,7.62,0.48
s1293_femur_left_msk,0.92,1.08,3.46,0.77
s1293_femur_right_msk,0.93,0.89,3.00,0.84
s0095_femur_left_msk,0.92,1.22,3.74,0.75
s0095_femur_right_msk,0.86,1.74,8.66,0.52
s0133_femur_left_msk,0.94,0.99,3.00,0.83
s0133_femur_right_msk,0.94,0.92,2.83,0.86
s0166_femur_left_msk,0.92,1.14,3.16,0.73
s0166_femur_right_msk,0.93,0.91,2.83,0.84
s0657_femur_left_msk,0.94,0.96,3.00,0.82
s0657_femur_right_msk,0.93,1.18,3.61,0.74
s0341_femur_left_msk,0.90,1.55,5.20,0.64
s0341_femur_right_msk,0.91,1.44,5.00,0.63
s0794_femur_left_msk,0.94,0.87,2.83,0.85
s0794_femur_right_msk,0.95,0.81,2.45,0.89
s0334_femur_left_msk,0.94,0.87,2.24,0.88
s0334_femur_right_msk,0.94,0.84,2.45,0.87
s0921_femur_left_msk,0.91,1.31,4.12,0.68
s0921_femur_right_msk,0.94,1.01,3.00,0.79
