subject-id,DSC,ASD,HD95,NSD
s0624_hip_msk,0.87,0.77,2.83,0.50
s0139_hip_msk,0.87,0.76,2.83,0.50
s0232_hip_msk,0.85,0.87,2.83,0.49
s0040_hip_msk,0.87,0.71,2.83,0.54
s0473_hip_msk,0.80,1.20,3.32,0.40
s0607_hip_msk,0.89,0.65,2.45,0.58
s1120_hip_msk,0.71,1.58,5.10,0.29
s0763_hip_msk,0.87,0.78,3.00,0.50
s1349_hip_msk,0.84,0.93,3.46,0.40
s0182_hip_msk,0.85,0.83,3.16,0.50
s1069_hip_msk,0.86,0.79,2.83,0.48
s0370_hip_msk,0.88,0.76,3.00,0.51
s0668_hip_msk,0.85,0.75,3.16,0.53
s0468_hip_msk,0.84,0.95,3.46,0.41
s0250_hip_msk,0.83,1.05,3.46,0.41
s0726_hip_msk,0.80,1.13,3.16,0.37
s1347_hip_msk,0.87,0.82,3.00,0.49
s1044_hip_msk,0.89,0.66,2.83,0.57
s1016_hip_msk,0.85,0.85,3.61,0.41
s0592_hip_msk,0.83,1.02,3.16,0.49
s0091_hip_msk,0.87,0.77,3.00,0.49
s1336_hip_msk,0.87,0.71,2.83,0.54
s0505_hip_msk,0.89,0.69,3.00,0.53
s0483_hip_msk,0.80,1.09,3.61,0.39
s0314_hip_msk,0.85,0.83,3.16,0.46
s0940_hip_msk,0.83,0.95,3.16,0.43
s0928_hip_msk,0.81,1.03,3.61,0.39
s0049_hip_msk,0.80,1.17,3.74,0.42
s0636_hip_msk,0.83,0.91,3.00,0.44
s0728_hip_msk,0.82,0.95,3.61,0.44
s1348_hip_msk,0.88,0.70,3.32,0.53
s0600_hip_msk,0.85,0.93,3.16,0.43
s0163_hip_msk,0.78,1.08,4.00,0.37
s0772_hip_msk,0.85,0.88,3.61,0.46
s0680_hip_msk,0.88,0.75,3.16,0.50
s1008_hip_msk,0.87,0.74,3.00,0.55
s1322_hip_msk,0.87,0.74,2.45,0.53
s0931_hip_msk,0.85,0.80,2.83,0.49
s0774_hip_msk,0.84,0.88,2.83,0.48
s0979_hip_msk,0.89,0.70,2.45,0.54
s0581_hip_msk,0.88,0.71,2.45,0.56
s1373_hip_msk,0.87,0.78,3.00,0.52
s1005_hip_msk,0.81,1.13,4.12,0.41
s0082_hip_msk,0.87,0.71,2.24,0.54
s0963_hip_msk,0.74,1.46,4.12,0.31
s0399_hip_msk,0.78,1.15,3.61,0.37
s0385_hip_msk,0.78,1.19,3.74,0.34
s0626_hip_msk,0.78,1.12,3.46,0.36
s1339_hip_msk,0.86,0.78,2.83,0.50
s0383_hip_msk,0.84,0.86,3.00,0.47
s0924_hip_msk,0.84,0.90,3.00,0.46
s0746_hip_msk,0.85,0.83,3.00,0.50
s0593_hip_msk,0.85,0.84,2.45,0.49
s0687_hip_msk,0.84,0.84,3.00,0.47
s0869_hip_msk,0.87,0.83,2.83,0.48
s0029_hip_msk,0.82,0.96,3.32,0.40
s0842_hip_msk,0.83,0.86,3.46,0.45
s0341_hip_msk,0.83,0.98,3.61,0.42
s0663_hip_msk,0.88,0.64,3.00,0.58
s0986_hip_msk,0.80,1.05,3.46,0.39
s0089_hip_msk,0.80,1.06,3.61,0.39
s0804_hip_msk,0.82,1.40,4.12,0.46
s0440_hip_msk,0.84,0.85,2.83,0.49
s1377_hip_msk,0.79,1.21,3.61,0.39
s0673_hip_msk,0.83,0.96,3.00,0.43
s0737_hip_msk,0.83,0.94,3.00,0.45
s1046_hip_msk,0.88,0.75,3.00,0.50
