subject-id,DSC,ASD,HD95,NSD
s0807_femur_right_msk,0.88,1.87,5.39,0.54
s0723_femur_left_msk,0.89,1.41,4.36,0.70
s0723_femur_right_msk,0.91,1.28,3.74,0.75
s1291_femur_left_msk,0.91,1.10,4.58,0.76
s1291_femur_right_msk,0.92,1.10,3.32,0.79
s0593_femur_left_msk,0.92,1.06,2.83,0.81
s0593_femur_right_msk,0.90,1.41,4.36,0.69
s0229_femur_left_msk,0.82,2.26,11.40,0.42
s0229_femur_right_msk,0.83,2.40,8.00,0.42
s1293_femur_left_msk,0.88,1.58,5.00,0.63
s1293_femur_right_msk,0.91,1.21,3.61,0.72
s0095_femur_left_msk,0.87,1.88,5.48,0.52
s0095_femur_right_msk,0.82,2.37,10.00,0.37
s0133_femur_left_msk,0.92,1.32,3.61,0.69
s0133_femur_right_msk,0.93,1.13,3.16,0.78
s0166_femur_left_msk,0.91,1.20,3.74,0.72
s0166_femur_right_msk,0.93,1.05,3.00,0.81
s0657_femur_left_msk,0.92,1.33,4.24,0.70
s0657_femur_right_msk,0.90,1.55,4.69,0.64
s0341_femur_left_msk,0.86,2.37,7.68,0.48
s0341_femur_right_msk,0.85,2.31,7.87,0.45
s0794_femur_left_msk,0.92,1.22,3.61,0.72
s0794_femur_right_msk,0.92,1.22,3.61,0.74
s0334_femur_left_msk,0.91,1.37,4.12,0.72
s0334_femur_right_msk,0.91,1.28,3.61,0.70
s0921_femur_left_msk,0.88,1.79,5.39,0.56
s0921_femur_right_msk,0.90,1.53,4.12,0.61
