subject-id,DSC,ASD,HD95,NSD
s0859_femur_left_msk,0.86,2.34,6.78,0.47
s0859_femur_right_msk,0.89,1.61,5.39,0.63
s0592_femur_left_msk,0.91,1.21,3.32,0.72
s0592_femur_right_msk,0.90,1.32,3.32,0.69
s0375_femur_left_msk,0.90,1.44,4.12,0.68
s0375_femur_right_msk,0.90,1.41,4.12,0.70
s0918_femur_left_msk,0.82,2.42,8.19,0.42
s0918_femur_right_msk,0.90,1.62,4.69,0.64
s0776_femur_left_msk,0.92,1.21,3.32,0.75
s0776_femur_right_msk,0.91,1.37,3.61,0.68
s0074_femur_left_msk,0.91,1.34,3.61,0.72
s0074_femur_right_msk,0.92,1.30,3.61,0.73
s1247_femur_left_msk,0.91,1.16,3.74,0.75
s1247_femur_right_msk,0.91,1.13,4.00,0.76
s0648_femur_left_msk,0.90,1.51,4.12,0.66
s0648_femur_right_msk,0.92,1.15,3.32,0.83
s1069_femur_left_msk,0.92,1.26,3.46,0.74
s1069_femur_right_msk,0.92,1.28,3.74,0.74
s0210_femur_left_msk,0.92,1.27,3.46,0.73
s0210_femur_right_msk,0.89,1.68,5.00,0.66
s0885_femur_left_msk,0.90,1.47,5.00,0.64
s0885_femur_right_msk,0.91,1.35,4.90,0.68
s0212_femur_left_msk,0.92,1.28,3.74,0.79
s0212_femur_right_msk,0.91,1.35,3.32,0.69
s1130_femur_left_msk,0.91,1.44,3.74,0.62
s1130_femur_right_msk,0.89,1.61,4.47,0.61
s0988_femur_left_msk,0.92,1.30,3.74,0.70
s0988_femur_right_msk,0.86,2.03,6.00,0.47
s1143_femur_left_msk,0.92,1.28,3.74,0.74
s1143_femur_right_msk,0.92,1.35,4.12,0.74
s0502_femur_left_msk,0.93,1.11,3.32,0.76
s0502_femur_right_msk,0.92,1.19,3.61,0.76
s0141_femur_left_msk,0.91,1.34,4.58,0.77
s0141_femur_right_msk,0.90,1.42,4.24,0.74
s1238_femur_left_msk,0.90,1.66,4.69,0.60
s1238_femur_right_msk,0.90,1.70,4.47,0.63
s0509_femur_left_msk,0.75,5.79,23.28,0.39
s0509_femur_right_msk,0.83,2.69,7.35,0.40
s1348_femur_left_msk,0.89,1.52,6.16,0.60
s1348_femur_right_msk,0.88,1.77,5.92,0.53
s0174_femur_left_msk,0.90,1.27,3.32,0.72
s0174_femur_right_msk,0.90,1.38,4.00,0.72
s1149_femur_left_msk,0.92,1.15,3.74,0.75
s1149_femur_right_msk,0.91,1.25,4.00,0.69
s0768_femur_left_msk,0.91,1.23,4.00,0.78
s0768_femur_right_msk,0.92,1.08,3.32,0.80
s1276_femur_left_msk,0.92,1.06,3.16,0.80
s1276_femur_right_msk,0.90,1.34,3.61,0.68
s0072_femur_left_msk,0.90,1.35,4.12,0.67
s0072_femur_right_msk,0.87,1.77,5.10,0.55
s0880_femur_left_msk,0.83,2.52,7.48,0.48
s0880_femur_right_msk,0.92,1.30,3.46,0.71
s0428_femur_left_msk,0.92,1.16,3.46,0.80
s0428_femur_right_msk,0.91,1.30,4.12,0.75
s0614_femur_left_msk,0.91,1.45,4.12,0.73
s0614_femur_right_msk,0.90,1.52,4.12,0.69
s0171_femur_left_msk,0.89,1.60,5.20,0.68
s0171_femur_right_msk,0.91,1.31,4.36,0.75
s0519_femur_left_msk,0.90,1.41,4.12,0.68
s0519_femur_right_msk,0.91,1.41,4.12,0.68
s0992_femur_left_msk,0.91,1.29,3.46,0.72
s0992_femur_right_msk,0.92,1.15,3.32,0.76
s1099_femur_left_msk,0.90,1.30,3.61,0.69
s1099_femur_right_msk,0.90,1.25,4.00,0.70
s0667_femur_left_msk,0.92,1.22,3.74,0.72
s0667_femur_right_msk,0.92,1.31,3.74,0.70
s1228_femur_left_msk,0.90,1.47,4.24,0.70
s1228_femur_right_msk,0.90,1.35,4.12,0.71
