subject-id,DSC,ASD,HD95,NSD
s0859_femur_left_msk,0.87,2.08,5.83,0.56
s0859_femur_right_msk,0.85,2.17,10.34,0.55
s0592_femur_left_msk,0.94,0.78,2.24,0.89
s0592_femur_right_msk,0.94,0.78,2.83,0.86
s0375_femur_left_msk,0.94,0.94,3.00,0.84
s0375_femur_right_msk,0.94,0.89,3.00,0.85
s0918_femur_left_msk,0.80,2.44,9.22,0.45
s0918_femur_right_msk,0.93,1.08,3.16,0.78
s0776_femur_left_msk,0.94,0.82,2.83,0.87
s0776_femur_right_msk,0.94,0.87,2.83,0.85
s0074_femur_left_msk,0.93,0.93,2.83,0.84
s0074_femur_right_msk,0.92,3.70,25.49,0.83
s1247_femur_left_msk,0.93,0.88,3.00,0.83
s1247_femur_right_msk,0.94,0.81,3.00,0.86
s0648_femur_left_msk,0.94,0.89,2.83,0.85
s0648_femur_right_msk,0.93,0.95,2.83,0.85
s1069_femur_left_msk,0.94,0.91,2.83,0.86
s1069_femur_right_msk,0.94,0.81,2.45,0.88
s0210_femur_left_msk,0.94,0.79,2.24,0.89
s0210_femur_right_msk,0.89,1.62,5.39,0.63
s0885_femur_left_msk,0.93,1.03,5.00,0.79
s0885_femur_right_msk,0.93,1.02,4.47,0.80
s0212_femur_left_msk,0.92,1.15,3.16,0.78
s0212_femur_right_msk,0.94,0.83,2.45,0.87
s1130_femur_left_msk,0.94,0.94,2.83,0.83
s1130_femur_right_msk,0.94,0.86,2.83,0.84
s0988_femur_left_msk,0.93,1.05,3.16,0.80
s0988_femur_right_msk,0.88,1.76,5.83,0.57
s1143_femur_left_msk,0.94,1.04,3.00,0.84
s1143_femur_right_msk,0.94,0.96,3.00,0.82
s0502_femur_left_msk,0.94,0.85,2.83,0.85
s0502_femur_right_msk,0.96,0.66,2.00,0.93
s0141_femur_left_msk,0.94,0.88,3.00,0.85
s0141_femur_right_msk,0.93,0.96,3.16,0.84
s1238_femur_left_msk,0.92,1.30,4.36,0.73
s1238_femur_right_msk,0.94,0.88,2.83,0.88
s0509_femur_left_msk,0.75,6.30,26.10,0.41
s0509_femur_right_msk,0.83,2.45,7.21,0.46
s1348_femur_left_msk,0.92,1.06,5.39,0.74
s1348_femur_right_msk,0.91,1.18,5.83,0.71
s0174_femur_left_msk,0.92,0.97,2.45,0.86
s0174_femur_right_msk,0.90,1.21,3.16,0.76
s1149_femur_left_msk,0.93,1.02,3.32,0.80
s1149_femur_right_msk,0.91,1.35,3.74,0.70
s0768_femur_left_msk,0.93,1.00,3.00,0.83
s0768_femur_right_msk,0.93,0.87,2.83,0.85
s1276_femur_left_msk,0.93,0.90,2.83,0.84
s1276_femur_right_msk,0.92,1.00,3.00,0.79
s0072_femur_left_msk,0.91,1.05,4.69,0.76
s0072_femur_right_msk,0.90,1.15,4.12,0.72
s0880_femur_left_msk,0.86,2.10,7.07,0.58
s0880_femur_right_msk,0.94,0.87,2.45,0.86
s0428_femur_left_msk,0.94,0.81,2.24,0.89
s0428_femur_right_msk,0.92,1.17,4.12,0.79
s0614_femur_left_msk,0.93,0.99,3.00,0.83
s0614_femur_right_msk,0.94,0.94,2.45,0.87
s0171_femur_left_msk,0.92,1.01,4.12,0.78
s0171_femur_right_msk,0.94,0.82,2.45,0.86
s0519_femur_left_msk,0.94,0.88,2.45,0.86
s0519_femur_right_msk,0.94,0.83,2.45,0.87
s0992_femur_left_msk,0.93,0.88,3.00,0.84
s0992_femur_right_msk,0.94,0.77,2.83,0.88
s1099_femur_left_msk,0.92,1.01,3.00,0.79
s1099_femur_right_msk,0.94,0.78,2.45,0.87
s0667_femur_left_msk,0.94,0.83,3.16,0.84
s0667_femur_right_msk,0.94,1.02,3.16,0.83
s1228_femur_left_msk,0.92,1.06,3.46,0.81
s1228_femur_right_msk,0.93,0.86,2.83,0.86
s0702_femur_left_msk,0.93,1.04,3.61,0.77
s0702_femur_right_msk,0.93,1.05,4.12,0.77
s0339_femur_left_msk,0.93,0.83,3.00,0.84
s0339_femur_right_msk,0.93,0.90,3.00,0.83
s1085_femur_left_msk,0.94,0.85,3.61,0.82
s1085_femur_right_msk,0.94,0.87,2.83,0.84
s1057_femur_left_msk,0.89,1.51,6.00,0.67
s1057_femur_right_msk,0.92,1.10,3.61,0.75
s0635_femur_left_msk,0.93,1.01,3.00,0.80
s0635_femur_right_msk,0.95,0.72,2.24,0.91
s0950_femur_left_msk,0.92,1.03,5.00,0.75
s0950_femur_right_msk,0.93,0.88,4.00,0.78
