subject-id,DSC,ASD,HD95,NSD
s0859_femur_left_msk,0.85,2.32,6.48,0.42
s0859_femur_right_msk,0.82,2.34,12.53,0.44
s0592_femur_left_msk,0.91,1.20,3.61,0.74
s0592_femur_right_msk,0.90,1.46,4.00,0.67
s0375_femur_left_msk,0.89,1.67,4.90,0.65
s0375_femur_right_msk,0.89,1.71,5.10,0.65
s0918_femur_left_msk,0.62,4.73,14.46,0.18
s0918_femur_right_msk,0.90,1.55,4.12,0.62
s0776_femur_left_msk,0.91,1.38,4.12,0.68
s0776_femur_right_msk,0.92,1.16,3.61,0.72
s0074_femur_left_msk,0.90,1.49,4.12,0.69
s0074_femur_right_msk,0.89,2.14,4.47,0.64
s1247_femur_left_msk,0.90,1.33,4.47,0.70
s1247_femur_right_msk,0.90,1.37,4.58,0.66
s0648_femur_left_msk,0.88,1.83,4.90,0.56
s0648_femur_right_msk,0.89,1.59,4.17,0.64
s1069_femur_left_msk,0.92,1.19,3.16,0.77
s1069_femur_right_msk,0.92,1.26,3.16,0.77
s0210_femur_left_msk,0.91,1.16,4.04,0.72
s0210_femur_right_msk,0.82,4.54,27.89,0.47
s0885_femur_left_msk,0.90,1.41,5.20,0.66
s0885_femur_right_msk,0.90,1.36,4.36,0.66
s0212_femur_left_msk,0.91,1.43,3.74,0.70
s0212_femur_right_msk,0.92,1.20,3.00,0.77
s1130_femur_left_msk,0.90,1.49,4.47,0.65
s1130_femur_right_msk,0.86,2.06,6.00,0.50
s0988_femur_left_msk,0.89,1.82,5.00,0.55
s0988_femur_right_msk,0.78,3.09,9.64,0.32
s1143_femur_left_msk,0.86,2.15,6.40,0.48
s1143_femur_right_msk,0.85,2.24,6.78,0.46
s0502_femur_left_msk,0.92,1.14,4.00,0.72
s0502_femur_right_msk,0.94,0.91,3.00,0.81
s0141_femur_left_msk,0.88,1.80,4.47,0.59
s0141_femur_right_msk,0.88,1.78,4.69,0.59
s1238_femur_left_msk,0.89,1.75,6.40,0.62
s1238_femur_right_msk,0.90,1.71,4.47,0.63
s0509_femur_left_msk,0.61,7.10,21.19,0.22
s0509_femur_right_msk,0.80,3.05,9.27,0.39
s1348_femur_left_msk,0.87,1.77,8.00,0.54
s1348_femur_right_msk,0.89,1.66,5.74,0.54
s0174_femur_left_msk,0.85,1.91,5.00,0.54
s0174_femur_right_msk,0.80,2.53,6.40,0.38
s1149_femur_left_msk,0.87,1.97,5.74,0.50
s1149_femur_right_msk,0.84,2.37,6.16,0.48
s0768_femur_left_msk,0.88,1.55,4.12,0.60
s0768_femur_right_msk,0.90,1.42,4.12,0.67
s1276_femur_left_msk,0.91,1.30,3.74,0.73
s1276_femur_right_msk,0.88,1.69,4.58,0.60
s0072_femur_left_msk,0.82,2.39,7.07,0.42
s0072_femur_right_msk,0.79,2.95,7.00,0.35
s0880_femur_left_msk,0.82,2.57,8.06,0.41
s0880_femur_right_msk,0.89,1.64,4.24,0.58
s0428_femur_left_msk,0.91,1.30,3.74,0.72
s0428_femur_right_msk,0.85,2.15,5.48,0.48
s0614_femur_left_msk,0.90,1.43,3.61,0.69
s0614_femur_right_msk,0.89,1.72,4.00,0.65
s0171_femur_left_msk,0.89,1.58,5.00,0.64
s0171_femur_right_msk,0.91,1.19,3.46,0.73
s0519_femur_left_msk,0.89,1.57,4.58,0.61
s0519_femur_right_msk,0.90,1.55,4.24,0.63
s0992_femur_left_msk,0.90,1.43,3.61,0.68
s0992_femur_right_msk,0.89,1.64,5.00,0.67
s1099_femur_left_msk,0.88,1.56,4.12,0.62
s1099_femur_right_msk,0.89,1.37,4.12,0.68
s0667_femur_left_msk,0.92,1.29,3.61,0.68
s0667_femur_right_msk,0.93,1.05,3.32,0.79
s1228_femur_left_msk,0.86,1.89,5.00,0.54
s1228_femur_right_msk,0.90,1.29,3.61,0.74
s0702_femur_left_msk,0.87,2.17,6.40,0.54
s0702_femur_right_msk,0.86,2.36,6.40,0.46
s0339_femur_left_msk,0.89,1.42,4.90,0.67
s0339_femur_right_msk,0.87,1.67,5.39,0.60
s1085_femur_left_msk,0.87,2.04,5.83,0.45
s1085_femur_right_msk,0.90,1.59,5.00,0.64
s1057_femur_left_msk,0.83,2.43,8.94,0.47
s1057_femur_right_msk,0.88,1.79,5.00,0.58
s0635_femur_left_msk,0.91,1.21,3.74,0.74
s0635_femur_right_msk,0.90,1.47,3.74,0.65
s0950_femur_left_msk,0.87,1.76,5.10,0.54
