subject-id,DSC,ASD,HD95,NSD
s0807_femur_right_msk,0.92,1.30,4.12,0.71
s0723_femur_left_msk,0.90,1.27,3.61,0.72
s0723_femur_right_msk,0.91,1.16,3.61,0.78
s1291_femur_left_msk,0.90,1.41,4.00,0.68
s1291_femur_right_msk,0.91,1.14,3.00,0.76
s0593_femur_left_msk,0.92,1.06,2.83,0.83
s0593_femur_right_msk,0.93,1.01,2.83,0.83
s0229_femur_left_msk,0.80,2.88,8.31,0.33
s0229_femur_right_msk,0.81,3.27,10.86,0.40
s1293_femur_left_msk,0.93,0.98,3.00,0.82
s1293_femur_right_msk,0.91,1.23,3.46,0.73
s0095_femur_left_msk,0.86,1.93,7.07,0.47
s0095_femur_right_msk,0.79,2.83,9.43,0.38
s0133_femur_left_msk,0.94,0.90,2.83,0.85
s0133_femur_right_msk,0.92,1.23,3.16,0.72
s0166_femur_left_msk,0.92,1.20,3.16,0.73
s0166_femur_right_msk,0.92,1.23,3.46,0.75
s0657_femur_left_msk,0.91,1.48,4.12,0.65
s0657_femur_right_msk,0.90,1.55,4.58,0.60
s0341_femur_left_msk,0.90,1.67,4.58,0.61
s0341_femur_right_msk,0.88,1.82,5.39,0.53
s0794_femur_left_msk,0.94,0.98,3.00,0.83
s0794_femur_right_msk,0.94,0.96,2.83,0.84
s0334_femur_left_msk,0.93,1.06,3.16,0.81
s0334_femur_right_msk,0.93,0.97,2.83,0.82
s0921_femur_left_msk,0.88,1.96,6.08,0.57
s0921_femur_right_msk,0.91,1.50,4.24,0.66
