subject-id,DSC,ASD,HD95,NSD
sub-verse138_vert-16-seg-vert_msk,0.85,0.62,2.24,0.86
sub-verse138_vert-17-seg-vert_msk,0.86,0.59,2.24,0.85
sub-verse138_vert-18-seg-vert_msk,0.88,0.60,2.00,0.90
sub-verse138_vert-19-seg-vert_msk,0.86,0.68,2.24,0.84
sub-verse138_vert-20-seg-vert_msk,0.87,0.62,2.24,0.87
sub-verse138_vert-21-seg-vert_msk,0.89,0.55,2.24,0.88
sub-verse138_vert-22-seg-vert_msk,0.87,0.68,2.00,0.87
sub-verse138_vert-23-seg-vert_msk,0.87,0.72,2.00,0.89
sub-verse138_vert-24-seg-vert_msk,0.80,0.99,4.12,0.68
sub-verse058_vert-19-seg-vert_msk,0.86,0.68,2.00,0.90
sub-verse058_vert-20-seg-vert_msk,0.88,0.58,1.73,0.90
sub-verse058_vert-21-seg-vert_msk,0.89,0.50,1.41,0.93
sub-verse058_vert-22-seg-vert_msk,0.86,0.64,2.00,0.88
sub-verse058_vert-23-seg-vert_msk,0.87,0.65,2.00,0.89
sub-verse058_vert-24-seg-vert_msk,0.82,0.84,2.83,0.76
sub-verse152_vert-19-seg-vert_msk,0.89,0.58,1.41,0.95
sub-verse152_vert-20-seg-vert_msk,0.86,0.67,2.00,0.89
sub-verse152_vert-21-seg-vert_msk,0.89,0.57,1.73,0.91
sub-verse152_vert-22-seg-vert_msk,0.85,0.74,2.24,0.86
sub-verse152_vert-23-seg-vert_msk,0.86,0.82,2.24,0.88
sub-verse152_vert-24-seg-vert_msk,0.83,0.94,2.45,0.82
sub-verse068_vert-16-seg-vert_msk,0.83,0.74,2.00,0.85
sub-verse068_vert-17-seg-vert_msk,0.86,0.58,2.25,0.88
sub-verse068_vert-18-seg-vert_msk,0.85,0.64,2.45,0.83
sub-verse068_vert-19-seg-vert_msk,0.84,0.75,2.24,0.83
sub-verse068_vert-20-seg-vert_msk,0.74,1.02,3.00,0.68
sub-verse068_vert-21-seg-vert_msk,0.83,0.71,2.24,0.82
sub-verse068_vert-22-seg-vert_msk,0.84,0.76,2.83,0.78
sub-verse068_vert-23-seg-vert_msk,0.84,0.82,2.24,0.82
sub-verse068_vert-24-seg-vert_msk,0.80,0.91,3.61,0.69
sub-verse409_split-verse266_vert-10-seg-vert_msk,0.75,0.99,3.09,0.75
sub-verse409_split-verse266_vert-11-seg-vert_msk,0.70,1.28,3.16,0.67
sub-verse409_split-verse266_vert-12-seg-vert_msk,0.71,1.59,4.90,0.69
sub-verse409_split-verse266_vert-13-seg-vert_msk,0.66,1.97,5.74,0.65
sub-verse409_split-verse266_vert-14-seg-vert_msk,0.69,1.89,5.39,0.67
sub-verse409_split-verse266_vert-15-seg-vert_msk,0.66,2.12,6.16,0.62
sub-verse409_split-verse266_vert-16-seg-vert_msk,0.72,1.51,4.96,0.67
sub-verse409_split-verse266_vert-17-seg-vert_msk,0.67,1.88,5.83,0.59
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.69,2.02,7.00,0.59
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.71,1.92,6.48,0.60
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.72,1.85,6.13,0.56
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.63,1.49,7.35,0.45
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.69,1.11,5.66,0.52
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.65,1.45,5.10,0.46
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.72,1.34,6.40,0.52
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.82,0.56,2.45,0.86
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.84,0.62,2.24,0.89
sub-verse073_vert-20-seg-vert_msk,0.88,0.61,2.00,0.90
sub-verse073_vert-21-seg-vert_msk,0.87,0.63,2.24,0.88
sub-verse073_vert-22-seg-vert_msk,0.80,0.93,3.16,0.75
sub-verse073_vert-23-seg-vert_msk,0.82,0.87,2.24,0.79
sub-verse073_vert-24-seg-vert_msk,0.84,0.83,2.24,0.82
sub-verse095_vert-10-seg-vert_msk,0.84,0.54,1.73,0.92
sub-verse095_vert-11-seg-vert_msk,0.76,0.84,2.24,0.82
sub-verse095_vert-12-seg-vert_msk,0.81,0.70,1.73,0.89
sub-verse095_vert-13-seg-vert_msk,0.82,0.73,2.00,0.91
sub-verse095_vert-14-seg-vert_msk,0.86,0.58,1.41,0.93
sub-verse095_vert-15-seg-vert_msk,0.85,0.64,1.73,0.93
sub-verse095_vert-16-seg-vert_msk,0.86,0.64,1.73,0.91
sub-verse095_vert-17-seg-vert_msk,0.89,0.52,1.41,0.95
sub-verse095_vert-18-seg-vert_msk,0.89,0.57,1.41,0.95
sub-verse095_vert-19-seg-vert_msk,0.88,0.60,1.73,0.92
sub-verse095_vert-20-seg-vert_msk,0.89,0.55,2.00,0.90
sub-verse095_vert-21-seg-vert_msk,0.90,0.51,1.41,0.96
sub-verse095_vert-22-seg-vert_msk,0.88,0.60,1.73,0.92
sub-verse095_vert-23-seg-vert_msk,0.85,0.80,2.00,0.87
sub-verse095_vert-24-seg-vert_msk,0.85,0.85,2.24,0.84
sub-verse095_vert-8-seg-vert_msk,0.78,0.73,2.45,0.82
sub-verse095_vert-9-seg-vert_msk,0.84,0.60,1.41,0.93
