subject-id,DSC,ASD,HD95,NSD
s1110_rib_msk,0.16,2.73,13.15,0.16
s0334_rib_msk,0.29,1.73,5.74,0.29
s1372_rib_msk,0.32,1.45,7.48,0.33
s0447_rib_msk,0.31,1.50,4.69,0.38
s0582_rib_msk,0.25,1.77,9.06,0.27
s0392_rib_msk,0.28,1.62,6.00,0.30
s1018_rib_msk,0.27,1.70,10.39,0.31
s0798_rib_msk,0.25,1.83,4.66,0.35
s1058_rib_msk,0.16,2.69,10.20,0.20
s0111_rib_msk,0.12,3.29,17.03,0.13
s0065_rib_msk,0.30,1.60,8.06,0.30
s0641_rib_msk,0.26,1.75,8.77,0.28
s0499_rib_msk,0.41,1.36,4.24,0.43
s0425_rib_msk,0.32,1.62,5.00,0.33
s0737_rib_msk,0.23,1.94,5.10,0.33
s0918_rib_msk,0.31,1.59,5.10,0.30
s0743_rib_msk,0.25,2.07,6.16,0.29
s0919_rib_msk,0.23,1.99,8.12,0.29
s0095_rib_msk,0.15,2.52,9.70,0.18
s1380_rib_msk,0.31,1.44,7.28,0.32
s1330_rib_msk,0.24,1.94,9.11,0.24
s0386_rib_msk,0.01,19.52,32.11,0.10
s0945_rib_msk,0.27,1.69,6.16,0.34
s1089_rib_msk,0.27,1.59,9.27,0.25
s0982_rib_msk,0.09,4.81,15.36,0.11
s1029_rib_msk,0.29,1.79,7.48,0.30
s1042_rib_msk,0.09,2.55,9.90,0.15
s1305_rib_msk,0.16,2.37,6.40,0.25
s0344_rib_msk,0.27,1.94,6.71,0.29
s0556_rib_msk,0.30,1.60,7.35,0.28
s0975_rib_msk,0.08,3.33,7.14,0.11
s0046_rib_msk,0.27,1.71,10.63,0.29
s1337_rib_msk,0.27,1.78,10.10,0.28
s1161_rib_msk,0.17,2.27,13.96,0.19
s0550_rib_msk,0.23,1.97,9.27,0.23
s0502_rib_msk,0.37,1.45,5.00,0.37
s0845_rib_msk,0.20,1.76,6.16,0.32
s0115_rib_msk,0.18,2.36,8.66,0.21
s0939_rib_msk,0.29,1.72,7.28,0.30
s0531_rib_msk,0.25,1.78,5.10,0.33
s1120_rib_msk,0.27,1.82,6.16,0.31
s0869_rib_msk,0.28,1.56,7.87,0.27
s0394_rib_msk,0.16,2.15,9.00,0.20
s0461_rib_msk,0.22,2.00,6.32,0.27
s0669_rib_msk,0.25,1.92,5.10,0.29
s0775_rib_msk,0.15,2.49,7.35,0.24
s0698_rib_msk,0.24,2.06,10.05,0.23
s0191_rib_msk,0.14,5.45,20.28,0.23
s0880_rib_msk,0.16,2.60,12.06,0.20
s1228_rib_msk,0.16,2.18,7.14,0.26
s0598_rib_msk,0.25,2.11,13.04,0.23
s1090_rib_msk,0.22,1.78,7.07,0.27
s1387_rib_msk,0.22,2.08,11.18,0.19
s0752_rib_msk,0.17,2.62,10.05,0.18
s0833_rib_msk,0.21,1.80,5.10,0.27
s0613_rib_msk,0.34,1.46,7.81,0.34
s1174_rib_msk,0.26,1.88,8.25,0.25
s0123_rib_msk,0.35,1.57,5.39,0.35
s0999_rib_msk,0.18,2.30,8.66,0.24
s0625_rib_msk,0.10,2.73,9.00,0.18
s1070_rib_msk,0.21,1.86,4.69,0.31
s0952_rib_msk,0.00,14.11,28.28,0.02
s0896_rib_msk,0.22,1.89,4.69,0.34
s0446_rib_msk,0.32,1.50,12.21,0.31
s1012_rib_msk,0.16,2.57,11.58,0.18
s1111_rib_msk,0.29,1.63,11.92,0.28
s1178_rib_msk,0.10,3.75,12.08,0.14
s1233_rib_msk,0.26,1.74,6.32,0.31
s0444_rib_msk,0.18,2.27,5.39,0.30
s0720_rib_msk,0.22,1.83,10.05,0.24
s0437_rib_msk,0.34,1.56,6.71,0.32
s0332_rib_msk,0.27,1.71,7.28,0.31
s0913_rib_msk,0.30,1.82,7.00,0.32
