subject-id,DSC,ASD,HD95,NSD
s0807_femur_right_msk,0.94,0.86,3.00,0.84
s0723_femur_left_msk,0.94,0.77,2.24,0.92
s0723_femur_right_msk,0.95,0.68,2.00,0.95
s1291_femur_left_msk,0.94,0.75,2.83,0.87
s1291_femur_right_msk,0.94,0.77,2.83,0.86
s0593_femur_left_msk,0.95,0.71,2.24,0.93
s0593_femur_right_msk,0.96,0.58,2.00,0.95
s0229_femur_left_msk,0.89,1.68,5.74,0.60
s0229_femur_right_msk,0.84,3.03,9.90,0.53
s1293_femur_left_msk,0.95,0.72,2.24,0.88
s1293_femur_right_msk,0.95,0.64,2.24,0.91
s0095_femur_left_msk,0.92,1.15,4.12,0.77
s0095_femur_right_msk,0.89,1.41,6.16,0.66
s0133_femur_left_msk,0.95,0.76,2.45,0.88
s0133_femur_right_msk,0.95,0.82,2.24,0.88
s0166_femur_left_msk,0.96,0.62,2.00,0.94
s0166_femur_right_msk,0.95,0.66,2.24,0.93
s0657_femur_left_msk,0.95,0.80,2.45,0.86
s0657_femur_right_msk,0.94,0.90,2.83,0.84
s0341_femur_left_msk,0.94,0.89,3.16,0.81
s0341_femur_right_msk,0.94,0.92,3.46,0.81
s0794_femur_left_msk,0.96,0.66,2.24,0.90
s0794_femur_right_msk,0.96,0.52,1.73,0.96
s0334_femur_left_msk,0.95,0.67,2.24,0.91
s0334_femur_right_msk,0.95,0.70,2.24,0.91
s0921_femur_left_msk,0.93,1.12,4.00,0.84
s0921_femur_right_msk,0.95,0.82,2.45,0.85
