subject-id,DSC,ASD,HD95,NSD
s0807_femur_right_msk,0.94,0.91,2.83,0.85
s0723_femur_left_msk,0.94,0.80,2.24,0.93
s0723_femur_right_msk,0.95,0.80,2.00,0.94
s1291_femur_left_msk,0.95,0.66,2.24,0.92
s1291_femur_right_msk,0.94,0.74,2.24,0.91
s0593_femur_left_msk,0.93,0.99,3.00,0.82
s0593_femur_right_msk,0.96,0.63,2.00,0.96
s0229_femur_left_msk,0.88,1.76,6.16,0.55
s0229_femur_right_msk,0.86,1.96,7.81,0.56
s1293_femur_left_msk,0.95,0.66,2.24,0.91
s1293_femur_right_msk,0.95,0.77,2.24,0.91
s0095_femur_left_msk,0.93,1.02,3.46,0.82
s0095_femur_right_msk,0.87,1.81,7.07,0.60
s0133_femur_left_msk,0.95,0.81,2.45,0.88
s0133_femur_right_msk,0.95,0.76,2.24,0.91
s0166_femur_left_msk,0.94,0.78,2.45,0.87
s0166_femur_right_msk,0.95,0.74,2.24,0.91
s0657_femur_left_msk,0.95,0.83,2.45,0.88
s0657_femur_right_msk,0.94,1.00,3.16,0.80
s0341_femur_left_msk,0.96,0.73,2.24,0.91
s0341_femur_right_msk,0.95,0.77,2.24,0.89
s0794_femur_left_msk,0.95,0.68,2.24,0.92
s0794_femur_right_msk,0.96,0.60,2.00,0.94
s0334_femur_left_msk,0.96,0.60,2.00,0.95
s0334_femur_right_msk,0.95,0.71,2.24,0.91
s0921_femur_left_msk,0.92,1.21,4.12,0.78
s0921_femur_right_msk,0.95,0.73,2.24,0.90
