subject-id,DSC,ASD,HD95,NSD
s0807_femur_right_msk,0.89,1.62,5.10,0.60
s0723_femur_left_msk,0.90,1.26,3.61,0.73
s0723_femur_right_msk,0.91,1.19,3.00,0.79
s1291_femur_left_msk,0.91,1.12,3.61,0.77
s1291_femur_right_msk,0.92,1.08,3.00,0.81
s0593_femur_left_msk,0.91,1.34,3.61,0.76
s0593_femur_right_msk,0.90,1.33,4.00,0.70
s0229_femur_left_msk,0.78,2.83,11.36,0.31
s0229_femur_right_msk,0.81,2.61,9.43,0.43
s1293_femur_left_msk,0.91,1.26,4.00,0.71
s1293_femur_right_msk,0.92,1.15,3.46,0.74
s0095_femur_left_msk,0.89,1.73,4.90,0.58
s0095_femur_right_msk,0.88,1.66,7.62,0.54
s0133_femur_left_msk,0.92,1.30,3.61,0.70
s0133_femur_right_msk,0.91,1.46,3.74,0.64
s0166_femur_left_msk,0.91,1.36,3.61,0.67
s0166_femur_right_msk,0.93,1.12,3.00,0.78
s0657_femur_left_msk,0.91,1.82,4.24,0.65
s0657_femur_right_msk,0.91,1.40,4.47,0.67
s0341_femur_left_msk,0.89,1.80,5.39,0.57
s0341_femur_right_msk,0.89,1.77,5.83,0.56
s0794_femur_left_msk,0.92,1.22,3.61,0.72
s0794_femur_right_msk,0.91,1.29,4.12,0.70
s0334_femur_left_msk,0.91,1.36,4.00,0.68
s0334_femur_right_msk,0.92,1.16,3.32,0.74
s0921_femur_left_msk,0.89,1.67,5.00,0.58
s0921_femur_right_msk,0.91,1.45,4.24,0.64
