subject-id,DSC,ASD,HD95,NSD
s0859_femur_left_msk,0.86,1.95,6.40,0.50
s0859_femur_right_msk,0.85,2.12,8.12,0.45
s0592_femur_left_msk,0.94,0.76,2.24,0.89
s0592_femur_right_msk,0.95,0.72,2.24,0.91
s0375_femur_left_msk,0.95,0.67,2.00,0.95
s0375_femur_right_msk,0.95,0.74,2.24,0.93
s0918_femur_left_msk,0.82,2.24,7.55,0.41
s0918_femur_right_msk,0.95,0.74,2.45,0.90
s0776_femur_left_msk,0.95,0.72,2.24,0.90
s0776_femur_right_msk,0.95,0.75,2.24,0.90
s0074_femur_left_msk,0.94,0.78,2.45,0.88
s0074_femur_right_msk,0.95,0.68,2.24,0.92
s1247_femur_left_msk,0.95,0.67,2.24,0.93
s1247_femur_right_msk,0.94,0.72,2.24,0.90
s0648_femur_left_msk,0.95,0.67,2.00,0.95
s0648_femur_right_msk,0.95,0.86,2.24,0.93
s1069_femur_left_msk,0.94,0.86,2.45,0.88
s1069_femur_right_msk,0.95,0.74,2.24,0.92
s0210_femur_left_msk,0.95,0.74,2.24,0.90
s0210_femur_right_msk,0.92,1.10,4.12,0.73
s0885_femur_left_msk,0.92,1.11,5.00,0.76
s0885_femur_right_msk,0.93,1.00,3.74,0.78
s0212_femur_left_msk,0.95,0.76,2.24,0.93
s0212_femur_right_msk,0.95,0.66,2.00,0.94
s1130_femur_left_msk,0.95,0.80,2.45,0.87
s1130_femur_right_msk,0.95,0.76,2.45,0.88
s0988_femur_left_msk,0.94,0.92,2.83,0.83
s0988_femur_right_msk,0.77,2.97,13.96,0.34
s1143_femur_left_msk,0.94,0.96,3.00,0.83
s1143_femur_right_msk,0.94,1.00,3.00,0.81
s0502_femur_left_msk,0.92,1.11,3.61,0.75
s0502_femur_right_msk,0.95,0.78,2.45,0.89
s0141_femur_left_msk,0.95,0.67,2.00,0.95
s0141_femur_right_msk,0.95,0.72,2.24,0.93
s1238_femur_left_msk,0.92,1.17,4.12,0.77
s1238_femur_right_msk,0.95,0.74,2.24,0.92
s0509_femur_left_msk,0.70,4.05,12.81,0.28
s0509_femur_right_msk,0.89,1.61,5.39,0.60
s1348_femur_left_msk,0.92,1.04,5.00,0.75
s1348_femur_right_msk,0.93,0.97,4.90,0.78
s0174_femur_left_msk,0.93,0.89,2.45,0.87
s0174_femur_right_msk,0.92,1.51,3.00,0.81
s1149_femur_left_msk,0.92,1.08,3.74,0.78
s1149_femur_right_msk,0.90,2.79,7.00,0.72
s0768_femur_left_msk,0.94,0.79,2.45,0.86
s0768_femur_right_msk,0.94,1.36,2.45,0.86
s1276_femur_left_msk,0.94,0.73,2.24,0.93
s1276_femur_right_msk,0.94,0.75,2.24,0.90
s0072_femur_left_msk,0.93,0.82,4.36,0.80
s0072_femur_right_msk,0.92,0.90,4.90,0.77
s0880_femur_left_msk,0.87,1.70,6.32,0.57
s0880_femur_right_msk,0.95,0.78,2.45,0.89
s0428_femur_left_msk,0.93,0.96,2.83,0.86
s0428_femur_right_msk,0.94,0.90,2.83,0.87
s0614_femur_left_msk,0.95,0.80,2.24,0.90
s0614_femur_right_msk,0.94,0.82,2.24,0.91
s0171_femur_left_msk,0.93,0.86,2.83,0.84
s0171_femur_right_msk,0.94,1.23,2.45,0.89
s0519_femur_left_msk,0.94,0.86,2.45,0.87
s0519_femur_right_msk,0.95,0.71,2.24,0.93
s0992_femur_left_msk,0.95,0.63,2.00,0.94
s0992_femur_right_msk,0.96,0.56,1.73,0.96
s1099_femur_left_msk,0.93,0.84,2.24,0.89
s1099_femur_right_msk,0.94,0.76,2.83,0.88
s0667_femur_left_msk,0.95,0.78,2.83,0.85
s0667_femur_right_msk,0.95,0.76,2.45,0.89
s1228_femur_left_msk,0.94,0.82,2.45,0.88
s1228_femur_right_msk,0.94,0.77,2.24,0.90
s0702_femur_left_msk,0.94,0.87,3.00,0.85
s0702_femur_right_msk,0.95,0.82,2.45,0.87
s0339_femur_left_msk,0.94,0.79,2.45,0.88
s0339_femur_right_msk,0.93,0.84,2.83,0.86
s1085_femur_left_msk,0.94,0.90,3.16,0.79
s1085_femur_right_msk,0.95,0.82,2.83,0.87
s1057_femur_left_msk,0.89,1.35,5.66,0.65
s1057_femur_right_msk,0.93,0.92,3.00,0.81
s0635_femur_left_msk,0.95,0.64,2.00,0.95
s0635_femur_right_msk,0.95,0.63,2.00,0.95
s0950_femur_left_msk,0.93,0.82,3.61,0.83
s0950_femur_right_msk,0.93,0.89,3.32,0.80
s0682_femur_left_msk,0.95,0.87,2.45,0.89
s0682_femur_right_msk,0.95,0.74,2.45,0.90
s0680_femur_left_msk,0.95,0.71,2.00,0.93
s0680_femur_right_msk,0.96,0.62,2.24,0.93
s0104_femur_left_msk,0.94,0.81,2.83,0.88
s0104_femur_right_msk,0.93,0.87,3.16,0.84
s0015_femur_left_msk,0.95,0.73,2.24,0.92
s0015_femur_right_msk,0.95,0.74,2.24,0.91
s0937_femur_left_msk,0.78,2.14,14.42,0.54
s0937_femur_right_msk,0.92,1.02,5.39,0.71
s0053_femur_left_msk,0.95,0.81,2.24,0.89
s0053_femur_right_msk,0.94,0.99,2.83,0.83
s1383_femur_left_msk,0.96,0.68,2.24,0.92
s1383_femur_right_msk,0.96,0.70,2.24,0.91
s1111_femur_left_msk,0.95,0.77,2.45,0.88
s1111_femur_right_msk,0.93,0.98,3.00,0.81
s0192_femur_left_msk,0.96,0.59,2.00,0.95
s0192_femur_right_msk,0.95,0.70,2.00,0.93
s0016_femur_left_msk,0.96,0.66,2.24,0.92
s0016_femur_right_msk,0.96,0.64,2.24,0.93
s0664_femur_left_msk,0.93,1.02,2.83,0.83
s0664_femur_right_msk,0.94,0.82,2.83,0.88
s1347_femur_left_msk,0.96,0.67,2.00,0.94
s1347_femur_right_msk,0.96,0.68,2.24,0.94
s1045_femur_left_msk,0.95,0.74,2.24,0.93
s1045_femur_right_msk,0.95,0.77,2.24,0.91
s0120_femur_left_msk,0.94,0.89,3.46,0.85
s0120_femur_right_msk,0.95,0.78,2.00,0.93
s0143_femur_left_msk,0.96,0.65,2.00,0.92
s0143_femur_right_msk,0.95,0.80,2.24,0.89
s0109_femur_left_msk,0.93,1.11,3.00,0.84
s0109_femur_right_msk,0.93,0.99,2.83,0.82
s0807_femur_left_msk,0.94,0.83,2.45,0.86
s0807_femur_right_msk,0.94,1.00,3.16,0.83
s0723_femur_left_msk,0.94,0.87,2.24,0.89
s0723_femur_right_msk,0.95,0.77,2.24,0.93
s1291_femur_left_msk,0.94,0.71,2.24,0.90
s1291_femur_right_msk,0.94,0.76,2.24,0.91
s0593_femur_left_msk,0.91,1.10,4.00,0.77
s0593_femur_right_msk,0.95,0.68,2.00,0.95
s0229_femur_left_msk,0.82,2.30,9.22,0.36
s0229_femur_right_msk,0.84,2.16,7.35,0.47
s1293_femur_left_msk,0.94,0.84,2.83,0.85
s1293_femur_right_msk,0.94,0.76,2.83,0.88
s0095_femur_left_msk,0.92,1.23,4.36,0.77
s0095_femur_right_msk,0.87,1.56,7.55,0.60
s0133_femur_left_msk,0.95,0.81,2.45,0.89
s0133_femur_right_msk,0.95,0.80,2.24,0.89
s0166_femur_left_msk,0.93,0.98,3.00,0.78
s0166_femur_right_msk,0.95,1.11,2.24,0.93
s0657_femur_left_msk,0.95,0.83,2.45,0.87
s0657_femur_right_msk,0.94,0.86,2.83,0.85
s0341_femur_left_msk,0.94,0.95,2.83,0.82
s0341_femur_right_msk,0.94,0.96,3.16,0.82
s0794_femur_left_msk,0.96,0.61,2.24,0.93
s0794_femur_right_msk,0.96,0.59,2.00,0.96
s0334_femur_left_msk,0.95,0.70,2.24,0.93
s0334_femur_right_msk,0.96,0.64,2.00,0.94
s0921_femur_left_msk,0.94,0.96,3.32,0.79
s0921_femur_right_msk,0.95,0.82,2.24,0.88
