subject-id,DSC,ASD,HD95,NSD
sub-verse138_vert-16-seg-vert_msk,0.87,0.56,2.00,0.89
sub-verse138_vert-17-seg-vert_msk,0.88,0.53,2.00,0.89
sub-verse138_vert-18-seg-vert_msk,0.89,0.57,1.73,0.92
sub-verse138_vert-19-seg-vert_msk,0.90,0.56,1.41,0.94
sub-verse138_vert-20-seg-vert_msk,0.88,0.61,2.00,0.88
sub-verse138_vert-21-seg-vert_msk,0.89,0.58,2.00,0.90
sub-verse138_vert-22-seg-vert_msk,0.88,0.66,2.00,0.88
sub-verse138_vert-23-seg-vert_msk,0.85,0.88,2.83,0.86
sub-verse138_vert-24-seg-vert_msk,0.81,1.02,3.74,0.68
sub-verse058_vert-19-seg-vert_msk,0.88,0.61,1.41,0.92
sub-verse058_vert-20-seg-vert_msk,0.88,0.60,1.73,0.92
sub-verse058_vert-21-seg-vert_msk,0.89,0.52,1.41,0.94
sub-verse058_vert-22-seg-vert_msk,0.87,0.59,2.00,0.89
sub-verse058_vert-23-seg-vert_msk,0.85,0.80,2.00,0.87
sub-verse058_vert-24-seg-vert_msk,0.83,0.92,2.45,0.77
sub-verse152_vert-19-seg-vert_msk,0.87,0.85,2.24,0.93
sub-verse152_vert-20-seg-vert_msk,0.85,0.76,2.00,0.89
sub-verse152_vert-21-seg-vert_msk,0.87,0.73,2.00,0.91
sub-verse152_vert-22-seg-vert_msk,0.86,0.82,2.00,0.87
sub-verse152_vert-23-seg-vert_msk,0.82,1.13,3.16,0.79
sub-verse152_vert-24-seg-vert_msk,0.82,0.97,2.83,0.76
sub-verse068_vert-16-seg-vert_msk,0.87,0.58,1.73,0.92
sub-verse068_vert-17-seg-vert_msk,0.85,0.71,2.00,0.88
sub-verse068_vert-18-seg-vert_msk,0.85,0.77,2.24,0.82
sub-verse068_vert-19-seg-vert_msk,0.83,0.86,2.24,0.80
sub-verse068_vert-20-seg-vert_msk,0.79,0.93,2.24,0.78
sub-verse068_vert-21-seg-vert_msk,0.83,0.82,2.24,0.83
sub-verse068_vert-22-seg-vert_msk,0.88,0.61,2.00,0.87
sub-verse068_vert-23-seg-vert_msk,0.87,0.72,2.00,0.87
sub-verse068_vert-24-seg-vert_msk,0.84,0.81,2.45,0.79
sub-verse409_split-verse266_vert-10-seg-vert_msk,0.77,0.85,3.16,0.75
sub-verse409_split-verse266_vert-11-seg-vert_msk,0.79,0.81,3.00,0.80
sub-verse409_split-verse266_vert-12-seg-vert_msk,0.80,0.83,2.45,0.82
sub-verse409_split-verse266_vert-13-seg-vert_msk,0.77,1.04,3.00,0.76
sub-verse409_split-verse266_vert-14-seg-vert_msk,0.84,0.79,2.24,0.88
sub-verse409_split-verse266_vert-15-seg-vert_msk,0.78,1.37,4.12,0.76
sub-verse409_split-verse266_vert-16-seg-vert_msk,0.76,1.43,4.67,0.74
sub-verse409_split-verse266_vert-17-seg-vert_msk,0.68,1.89,5.92,0.57
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.69,2.05,7.28,0.57
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.73,1.58,5.48,0.58
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.76,1.12,4.47,0.62
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.65,1.49,6.36,0.43
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.74,1.08,4.58,0.56
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.61,1.58,7.07,0.39
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.74,1.28,5.10,0.52
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.78,0.73,2.45,0.79
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.75,1.15,4.24,0.74
sub-verse073_vert-20-seg-vert_msk,0.87,0.72,2.00,0.90
sub-verse073_vert-21-seg-vert_msk,0.88,0.64,1.73,0.91
sub-verse073_vert-22-seg-vert_msk,0.85,0.77,2.24,0.83
sub-verse073_vert-23-seg-vert_msk,0.85,0.79,2.24,0.84
sub-verse073_vert-24-seg-vert_msk,0.84,0.86,2.24,0.81
sub-verse095_vert-10-seg-vert_msk,0.82,0.68,2.00,0.89
sub-verse095_vert-11-seg-vert_msk,0.77,0.84,2.00,0.85
sub-verse095_vert-12-seg-vert_msk,0.83,0.66,1.73,0.90
sub-verse095_vert-13-seg-vert_msk,0.81,0.78,2.00,0.88
sub-verse095_vert-14-seg-vert_msk,0.83,0.71,2.00,0.88
sub-verse095_vert-15-seg-vert_msk,0.85,0.65,2.00,0.91
sub-verse095_vert-16-seg-vert_msk,0.86,0.66,2.00,0.90
sub-verse095_vert-17-seg-vert_msk,0.87,0.63,1.73,0.91
sub-verse095_vert-18-seg-vert_msk,0.88,0.61,1.73,0.92
sub-verse095_vert-19-seg-vert_msk,0.88,0.62,1.73,0.92
sub-verse095_vert-20-seg-vert_msk,0.87,0.66,2.00,0.88
sub-verse095_vert-21-seg-vert_msk,0.88,0.63,1.41,0.93
