subject-id,DSC,ASD,HD95,NSD
sub-verse138_vert-16-seg-vert_msk,0.84,0.68,2.83,0.81
sub-verse138_vert-17-seg-vert_msk,0.86,0.64,2.24,0.87
sub-verse138_vert-18-seg-vert_msk,0.85,0.72,2.24,0.85
sub-verse138_vert-19-seg-vert_msk,0.85,0.74,2.24,0.83
sub-verse138_vert-20-seg-vert_msk,0.85,0.73,3.00,0.79
sub-verse138_vert-21-seg-vert_msk,0.88,0.63,2.00,0.88
sub-verse138_vert-22-seg-vert_msk,0.88,0.63,2.00,0.89
sub-verse138_vert-23-seg-vert_msk,0.85,0.80,2.24,0.80
sub-verse138_vert-24-seg-vert_msk,0.82,0.90,3.74,0.69
sub-verse058_vert-19-seg-vert_msk,0.86,0.69,2.24,0.86
sub-verse058_vert-20-seg-vert_msk,0.88,0.61,2.00,0.89
sub-verse058_vert-21-seg-vert_msk,0.88,0.57,2.00,0.90
sub-verse058_vert-22-seg-vert_msk,0.86,0.62,2.45,0.83
sub-verse058_vert-23-seg-vert_msk,0.88,0.63,2.00,0.88
sub-verse058_vert-24-seg-vert_msk,0.85,0.70,2.83,0.78
sub-verse152_vert-19-seg-vert_msk,0.89,0.58,1.73,0.92
sub-verse152_vert-20-seg-vert_msk,0.84,0.78,2.00,0.86
sub-verse152_vert-21-seg-vert_msk,0.89,0.60,1.73,0.92
sub-verse152_vert-22-seg-vert_msk,0.86,0.73,2.24,0.85
sub-verse152_vert-23-seg-vert_msk,0.84,0.89,2.45,0.78
sub-verse152_vert-24-seg-vert_msk,0.79,1.12,3.00,0.67
sub-verse068_vert-16-seg-vert_msk,0.81,0.74,3.00,0.78
sub-verse068_vert-17-seg-vert_msk,0.85,0.72,2.24,0.85
sub-verse068_vert-18-seg-vert_msk,0.82,0.76,3.46,0.74
sub-verse068_vert-19-seg-vert_msk,0.81,0.78,3.61,0.70
sub-verse068_vert-20-seg-vert_msk,0.77,0.90,3.16,0.68
sub-verse068_vert-21-seg-vert_msk,0.79,0.91,2.83,0.72
sub-verse068_vert-22-seg-vert_msk,0.86,0.62,2.24,0.81
sub-verse068_vert-23-seg-vert_msk,0.86,0.71,2.24,0.84
sub-verse068_vert-24-seg-vert_msk,0.84,0.70,3.61,0.76
sub-verse409_split-verse266_vert-10-seg-vert_msk,0.76,0.96,3.54,0.76
sub-verse409_split-verse266_vert-11-seg-vert_msk,0.69,1.53,4.24,0.66
sub-verse409_split-verse266_vert-12-seg-vert_msk,0.67,1.97,7.07,0.70
sub-verse409_split-verse266_vert-13-seg-vert_msk,0.70,1.35,5.00,0.59
sub-verse409_split-verse266_vert-14-seg-vert_msk,0.70,1.45,3.74,0.59
sub-verse409_split-verse266_vert-15-seg-vert_msk,0.72,1.53,4.47,0.63
sub-verse409_split-verse266_vert-16-seg-vert_msk,0.76,1.31,3.61,0.68
sub-verse409_split-verse266_vert-17-seg-vert_msk,0.68,1.64,5.10,0.56
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.72,1.37,5.10,0.55
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.74,1.21,6.00,0.57
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.71,1.51,5.39,0.50
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.65,1.44,7.42,0.40
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.68,1.10,7.07,0.45
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.62,1.69,5.83,0.39
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.79,1.04,4.12,0.60
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.82,0.62,2.45,0.84
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.82,0.68,2.45,0.84
sub-verse073_vert-20-seg-vert_msk,0.86,0.67,2.24,0.87
sub-verse073_vert-21-seg-vert_msk,0.84,0.88,2.24,0.83
sub-verse073_vert-22-seg-vert_msk,0.85,0.79,2.24,0.84
sub-verse073_vert-23-seg-vert_msk,0.85,0.76,2.00,0.84
sub-verse073_vert-24-seg-vert_msk,0.85,0.75,2.45,0.80
sub-verse095_vert-10-seg-vert_msk,0.85,0.54,2.00,0.91
sub-verse095_vert-11-seg-vert_msk,0.77,0.86,3.00,0.81
sub-verse095_vert-12-seg-vert_msk,0.84,0.61,2.00,0.89
sub-verse095_vert-13-seg-vert_msk,0.82,0.71,2.00,0.89
sub-verse095_vert-14-seg-vert_msk,0.85,0.59,1.41,0.92
sub-verse095_vert-15-seg-vert_msk,0.86,0.67,2.00,0.93
sub-verse095_vert-16-seg-vert_msk,0.85,0.70,2.00,0.88
sub-verse095_vert-17-seg-vert_msk,0.84,0.77,2.00,0.87
sub-verse095_vert-18-seg-vert_msk,0.86,0.73,2.00,0.90
sub-verse095_vert-19-seg-vert_msk,0.88,0.61,1.73,0.90
sub-verse095_vert-20-seg-vert_msk,0.89,0.57,1.41,0.93
sub-verse095_vert-21-seg-vert_msk,0.87,0.66,2.00,0.90
sub-verse095_vert-22-seg-vert_msk,0.88,0.62,2.00,0.91
sub-verse095_vert-23-seg-vert_msk,0.86,0.71,2.00,0.85
sub-verse095_vert-24-seg-vert_msk,0.85,0.75,2.24,0.82
sub-verse095_vert-8-seg-vert_msk,0.75,0.79,3.00,0.75
sub-verse095_vert-9-seg-vert_msk,0.83,0.65,2.00,0.89
sub-verse410_split-verse227_vert-1-seg-vert_msk,0.58,1.70,4.12,0.66
sub-verse410_split-verse227_vert-2-seg-vert_msk,0.71,1.21,2.45,0.72
sub-verse410_split-verse227_vert-3-seg-vert_msk,0.74,0.79,2.00,0.88
sub-verse410_split-verse227_vert-4-seg-vert_msk,0.77,0.72,1.73,0.93
sub-verse410_split-verse227_vert-5-seg-vert_msk,0.79,0.59,1.41,0.94
sub-verse410_split-verse227_vert-6-seg-vert_msk,0.80,0.59,1.73,0.93
sub-verse410_split-verse227_vert-7-seg-vert_msk,0.83,0.58,1.43,0.93
sub-verse410_split-verse227_vert-8-seg-vert_msk,0.87,0.50,1.41,0.97
sub-verse053_vert-20-seg-vert_msk,0.87,0.58,2.24,0.86
sub-verse053_vert-21-seg-vert_msk,0.75,0.82,5.00,0.60
sub-verse053_vert-22-seg-vert_msk,0.76,1.19,4.58,0.60
sub-verse053_vert-23-seg-vert_msk,0.74,1.09,7.00,0.50
sub-verse053_vert-24-seg-vert_msk,0.65,1.47,7.07,0.42
sub-verse404_split-verse256_vert-10-seg-vert_msk,0.86,0.55,2.00,0.90
sub-verse404_split-verse256_vert-11-seg-vert_msk,0.81,0.78,2.00,0.84
sub-verse404_split-verse256_vert-12-seg-vert_msk,0.84,0.68,2.00,0.90
sub-verse404_split-verse256_vert-13-seg-vert_msk,0.86,0.57,1.73,0.91
sub-verse404_split-verse256_vert-14-seg-vert_msk,0.88,0.50,2.00,0.91
sub-verse404_split-verse256_vert-15-seg-vert_msk,0.88,0.54,1.73,0.92
sub-verse404_split-verse256_vert-16-seg-vert_msk,0.89,0.52,1.41,0.94
sub-verse404_split-verse256_vert-17-seg-vert_msk,0.88,0.58,1.91,0.91
sub-verse404_split-verse256_vert-18-seg-vert_msk,0.89,0.57,2.00,0.89
sub-verse404_split-verse256_vert-19-seg-vert_msk,0.89,0.57,1.73,0.91
sub-verse404_split-verse256_vert-20-seg-vert_msk,0.88,0.59,2.24,0.85
sub-verse404_split-verse256_vert-21-seg-vert_msk,0.90,0.54,1.73,0.92
sub-verse404_split-verse256_vert-22-seg-vert_msk,0.88,0.68,2.00,0.87
sub-verse404_split-verse256_vert-23-seg-vert_msk,0.85,0.85,3.00,0.81
sub-verse404_split-verse256_vert-24-seg-vert_msk,0.86,0.81,2.24,0.81
