subject-id,DSC,ASD,HD95,NSD
s1110_rib_msk,0.41,1.33,10.77,0.36
s0334_rib_msk,0.51,1.02,8.06,0.45
s1372_rib_msk,0.43,1.18,7.48,0.42
s0447_rib_msk,0.40,1.23,4.47,0.47
s0582_rib_msk,0.43,1.07,13.15,0.41
s0392_rib_msk,0.47,1.15,5.10,0.47
s1018_rib_msk,0.45,1.02,11.40,0.44
s0798_rib_msk,0.44,1.25,7.35,0.53
s1058_rib_msk,0.37,1.38,6.40,0.42
s0111_rib_msk,0.36,1.74,11.92,0.37
s0065_rib_msk,0.47,1.17,5.10,0.48
s0641_rib_msk,0.38,1.42,5.83,0.44
s0499_rib_msk,0.49,1.04,6.16,0.50
s0425_rib_msk,0.46,1.24,6.00,0.43
s0737_rib_msk,0.40,1.37,4.44,0.49
s0918_rib_msk,0.39,1.42,5.74,0.37
s0743_rib_msk,0.54,0.99,11.18,0.50
s0919_rib_msk,0.41,1.30,6.71,0.47
s0095_rib_msk,0.39,2.04,12.53,0.35
s1380_rib_msk,0.50,1.13,5.39,0.54
s1330_rib_msk,0.52,1.03,12.26,0.43
s0386_rib_msk,0.19,1.83,17.58,0.16
s0945_rib_msk,0.48,1.03,5.20,0.52
s1089_rib_msk,0.52,0.99,7.48,0.46
s0982_rib_msk,0.22,2.02,16.58,0.19
s1029_rib_msk,0.47,1.28,5.92,0.45
s1042_rib_msk,0.41,1.35,8.60,0.40
s1305_rib_msk,0.32,1.46,12.04,0.35
s0344_rib_msk,0.52,1.07,5.83,0.49
s0556_rib_msk,0.47,1.21,5.74,0.44
s0975_rib_msk,0.37,1.33,13.67,0.32
s0046_rib_msk,0.46,1.15,10.05,0.41
s1337_rib_msk,0.48,1.14,5.92,0.47
s1161_rib_msk,0.40,1.75,11.22,0.36
s0550_rib_msk,0.49,1.08,6.71,0.44
s0502_rib_msk,0.37,1.60,5.48,0.38
s0845_rib_msk,0.40,1.16,5.48,0.47
s0115_rib_msk,0.45,1.55,9.43,0.40
s0939_rib_msk,0.42,1.23,7.87,0.42
s0531_rib_msk,0.47,1.00,6.40,0.51
s1120_rib_msk,0.45,1.10,6.40,0.49
s0869_rib_msk,0.51,1.05,7.21,0.49
s0394_rib_msk,0.39,1.26,10.49,0.36
s0461_rib_msk,0.37,1.39,4.36,0.42
s0669_rib_msk,0.40,1.38,5.92,0.42
s0775_rib_msk,0.46,1.44,4.58,0.46
s0698_rib_msk,0.42,1.25,6.00,0.41
s0191_rib_msk,0.26,1.81,11.05,0.27
s0880_rib_msk,0.28,1.75,7.14,0.34
s1228_rib_msk,0.37,1.58,7.48,0.40
s0598_rib_msk,0.46,1.32,8.37,0.42
s1090_rib_msk,0.50,1.02,8.19,0.45
s1387_rib_msk,0.44,1.05,10.86,0.34
s0752_rib_msk,0.34,1.73,11.55,0.30
s0833_rib_msk,0.45,1.18,5.83,0.48
s0613_rib_msk,0.46,1.25,8.94,0.42
s1174_rib_msk,0.44,1.44,7.14,0.42
s0123_rib_msk,0.51,1.09,4.36,0.50
s0999_rib_msk,0.35,1.54,8.60,0.39
s0625_rib_msk,0.32,1.70,5.83,0.36
s1070_rib_msk,0.36,1.52,5.83,0.41
s0952_rib_msk,0.17,5.15,17.89,0.15
s0896_rib_msk,0.43,1.18,4.58,0.55
s0446_rib_msk,0.41,1.53,7.35,0.42
s1012_rib_msk,0.41,1.34,8.00,0.41
s1111_rib_msk,0.55,0.99,4.47,0.54
s1178_rib_msk,0.33,2.00,9.90,0.35
s1233_rib_msk,0.34,1.59,7.68,0.37
s0444_rib_msk,0.54,0.98,3.00,0.61
s0720_rib_msk,0.44,1.26,6.48,0.41
s0437_rib_msk,0.58,0.88,4.58,0.56
s0332_rib_msk,0.53,0.98,6.48,0.49
s0913_rib_msk,0.56,0.92,4.58,0.55
