subject-id,DSC,ASD,HD95,NSD
s0859_femur_left_msk,0.86,2.38,6.40,0.50
s0859_femur_right_msk,0.89,1.72,6.40,0.61
s0592_femur_left_msk,0.94,0.87,2.45,0.85
s0592_femur_right_msk,0.93,0.99,2.83,0.81
s0375_femur_left_msk,0.92,1.21,3.16,0.76
s0375_femur_right_msk,0.91,1.36,3.74,0.73
s0918_femur_left_msk,0.83,2.34,6.63,0.44
s0918_femur_right_msk,0.93,1.19,3.16,0.77
s0776_femur_left_msk,0.94,0.98,3.00,0.81
s0776_femur_right_msk,0.94,0.97,3.00,0.82
s0074_femur_left_msk,0.93,1.07,3.00,0.80
s0074_femur_right_msk,0.93,1.02,3.00,0.82
s1247_femur_left_msk,0.91,1.28,3.74,0.71
s1247_femur_right_msk,0.91,1.16,3.16,0.74
s0648_femur_left_msk,0.90,1.57,4.58,0.70
s0648_femur_right_msk,0.91,1.29,3.61,0.74
s1069_femur_left_msk,0.93,1.04,3.00,0.81
s1069_femur_right_msk,0.93,1.10,3.16,0.78
s0210_femur_left_msk,0.93,1.06,3.00,0.79
s0210_femur_right_msk,0.87,4.28,39.62,0.58
s0885_femur_left_msk,0.92,1.19,4.36,0.75
s0885_femur_right_msk,0.93,1.02,3.61,0.78
s0212_femur_left_msk,0.94,0.98,2.83,0.84
s0212_femur_right_msk,0.95,0.84,2.24,0.89
s1130_femur_left_msk,0.92,1.22,3.16,0.75
s1130_femur_right_msk,0.87,1.96,5.74,0.52
s0988_femur_left_msk,0.90,1.63,4.58,0.62
s0988_femur_right_msk,0.87,1.90,5.83,0.52
s1143_femur_left_msk,0.87,2.05,5.83,0.50
s1143_femur_right_msk,0.86,2.20,6.71,0.50
s0502_femur_left_msk,0.93,1.10,3.00,0.77
s0502_femur_right_msk,0.95,0.80,2.24,0.88
s0141_femur_left_msk,0.90,1.48,4.00,0.70
s0141_femur_right_msk,0.89,1.71,4.69,0.64
s1238_femur_left_msk,0.91,1.39,4.12,0.71
s1238_femur_right_msk,0.93,1.04,3.00,0.80
s0509_femur_left_msk,0.67,6.63,24.02,0.32
s0509_femur_right_msk,0.86,2.16,6.56,0.50
s1348_femur_left_msk,0.87,1.90,7.55,0.54
s1348_femur_right_msk,0.89,1.68,6.16,0.60
s0174_femur_left_msk,0.88,1.54,3.74,0.66
s0174_femur_right_msk,0.88,1.84,5.00,0.66
s1149_femur_left_msk,0.90,1.51,4.24,0.70
s1149_femur_right_msk,0.86,2.04,6.08,0.54
s0768_femur_left_msk,0.92,1.10,3.00,0.80
s0768_femur_right_msk,0.93,1.02,3.00,0.83
s1276_femur_left_msk,0.93,1.15,3.00,0.82
s1276_femur_right_msk,0.91,1.21,4.24,0.73
s0072_femur_left_msk,0.88,1.57,5.00,0.60
s0072_femur_right_msk,0.84,2.29,6.00,0.49
s0880_femur_left_msk,0.87,1.97,5.92,0.49
s0880_femur_right_msk,0.92,1.31,3.61,0.74
s0428_femur_left_msk,0.92,1.20,3.16,0.76
s0428_femur_right_msk,0.89,1.55,4.47,0.67
s0614_femur_left_msk,0.90,1.52,4.58,0.71
s0614_femur_right_msk,0.92,1.26,3.61,0.75
s0171_femur_left_msk,0.91,1.33,4.12,0.74
s0171_femur_right_msk,0.92,1.23,3.32,0.76
s0519_femur_left_msk,0.91,1.38,4.12,0.73
s0519_femur_right_msk,0.92,1.26,3.46,0.73
s0992_femur_left_msk,0.93,1.00,3.00,0.82
s0992_femur_right_msk,0.92,1.15,4.00,0.76
s1099_femur_left_msk,0.90,1.42,4.00,0.71
s1099_femur_right_msk,0.90,1.37,3.74,0.70
s0667_femur_left_msk,0.92,1.85,5.10,0.72
s0667_femur_right_msk,0.93,1.20,3.16,0.78
s1228_femur_left_msk,0.89,1.47,4.12,0.67
s1228_femur_right_msk,0.90,1.36,4.12,0.70
s0702_femur_left_msk,0.88,1.87,5.00,0.54
s0702_femur_right_msk,0.87,2.07,6.08,0.51
s0339_femur_left_msk,0.90,1.26,4.12,0.69
s0339_femur_right_msk,0.90,1.34,4.00,0.69
s1085_femur_left_msk,0.88,1.91,5.77,0.51
s1085_femur_right_msk,0.91,1.53,5.00,0.67
s1057_femur_left_msk,0.88,2.28,6.00,0.59
s1057_femur_right_msk,0.89,1.57,4.90,0.63
s0635_femur_left_msk,0.89,1.61,4.47,0.63
s0635_femur_right_msk,0.91,1.33,3.16,0.70
s0950_femur_left_msk,0.87,1.72,6.16,0.55
s0950_femur_right_msk,0.89,1.41,4.90,0.63
s0682_femur_left_msk,0.92,1.25,4.00,0.75
s0682_femur_right_msk,0.95,0.82,2.24,0.88
s0680_femur_left_msk,0.93,1.08,3.32,0.81
s0680_femur_right_msk,0.93,1.09,3.00,0.81
s0104_femur_left_msk,0.88,1.57,5.00,0.67
s0104_femur_right_msk,0.87,1.80,5.83,0.61
s0015_femur_left_msk,0.93,1.17,3.00,0.77
s0015_femur_right_msk,0.92,1.23,3.32,0.73
s0937_femur_left_msk,0.72,4.21,14.49,0.29
s0937_femur_right_msk,0.84,2.45,7.81,0.45
s0053_femur_left_msk,0.94,1.03,2.83,0.82
s0053_femur_right_msk,0.92,1.26,3.32,0.75
s1383_femur_left_msk,0.94,1.04,3.00,0.80
s1383_femur_right_msk,0.93,1.18,3.46,0.74
s1111_femur_left_msk,0.93,1.19,3.74,0.77
s1111_femur_right_msk,0.91,1.49,4.58,0.71
s0192_femur_left_msk,0.93,0.94,3.00,0.81
s0192_femur_right_msk,0.91,1.24,3.46,0.71
s0016_femur_left_msk,0.92,1.17,3.16,0.75
s0016_femur_right_msk,0.91,1.37,4.12,0.68
s0664_femur_left_msk,0.90,1.60,4.90,0.69
s0664_femur_right_msk,0.92,1.18,3.16,0.77
s1347_femur_left_msk,0.95,0.83,2.45,0.88
s1347_femur_right_msk,0.94,1.03,3.00,0.82
s1045_femur_left_msk,0.89,1.73,4.58,0.62
s1045_femur_right_msk,0.93,1.14,3.16,0.79
s0120_femur_left_msk,0.90,1.56,3.74,0.64
s0120_femur_right_msk,0.92,1.29,3.16,0.74
s0143_femur_left_msk,0.90,1.54,4.00,0.64
s0143_femur_right_msk,0.94,0.83,2.45,0.87
s0109_femur_left_msk,0.92,1.26,3.16,0.78
s0109_femur_right_msk,0.90,1.39,3.74,0.68
s0807_femur_left_msk,0.90,1.61,5.00,0.63
s0807_femur_right_msk,0.88,1.75,5.74,0.59
s0723_femur_left_msk,0.89,1.49,4.12,0.69
s0723_femur_right_msk,0.91,1.29,3.16,0.76
s1291_femur_left_msk,0.89,1.43,4.24,0.68
s1291_femur_right_msk,0.91,1.15,3.46,0.76
s0593_femur_left_msk,0.92,1.08,3.00,0.81
s0593_femur_right_msk,0.91,1.31,3.61,0.72
s0229_femur_left_msk,0.83,2.25,8.19,0.45
s0229_femur_right_msk,0.82,2.77,7.35,0.41
s1293_femur_left_msk,0.91,1.22,3.32,0.73
s1293_femur_right_msk,0.92,1.10,3.00,0.76
s0095_femur_left_msk,0.92,1.24,3.61,0.73
s0095_femur_right_msk,0.88,1.59,8.31,0.59
s0133_femur_left_msk,0.94,0.99,3.00,0.81
s0133_femur_right_msk,0.93,1.13,3.32,0.76
s0166_femur_left_msk,0.89,1.49,5.41,0.65
s0166_femur_right_msk,0.92,1.26,3.16,0.76
s0657_femur_left_msk,0.92,1.41,4.12,0.70
s0657_femur_right_msk,0.91,1.55,4.36,0.66
s0341_femur_left_msk,0.89,1.74,5.39,0.60
s0341_femur_right_msk,0.86,2.22,7.35,0.50
s0794_femur_left_msk,0.93,1.06,3.16,0.80
s0794_femur_right_msk,0.92,1.14,3.61,0.76
s0334_femur_left_msk,0.91,1.37,3.74,0.72
s0334_femur_right_msk,0.93,1.15,3.00,0.77
s0921_femur_left_msk,0.88,2.03,6.16,0.60
s0921_femur_right_msk,0.91,1.63,4.90,0.66
